"","feature","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"86","Aciculites_orientalis",42.8005284015852,43.32892998679,44.2536327608983,41.0832232496698
"87","Aciculites_tulearensis",49.6478873239437,50.3521126760563,51.6431924882629,49.6478873239437
"88","Acoetes_pacifica",36.2962962962963,30,31.4814814814815,31.8518518518519
"89","Acreichthys_radiatus",48.0494766888677,49.9524262607041,50.9990485252141,46.7174119885823
"90","Acreichthys_tomentosus",49.1293532338308,50,50.6218905472637,47.8855721393035
"91","Acrocalanus_gibber",49.1982039769083,49.903784477229,50.481077613855,49.1982039769083
"92","Acropoma_japonicum",52.2799575821845,52.5980911983033,53.9766702014846,50.5832449628844
"93","Acropoma_lecorneti",43.3168316831683,41.769801980198,45.049504950495,42.0173267326733
"94","Acropora_abrotanoides",45.546875,46.171875,48.125,44.140625
"95","Acropora_aculeus",46.8181818181818,48.5454545454545,49.6363636363636,45.7272727272727
"96","Acropora_anthocercis",47.6282671829622,49.4675701839303,50.3388189738625,45.7889641819942
"97","Acropora_aspera",46.9278717720392,48.7088156723063,49.7773820124666,45.8593054318789
"98","Acropora_austera",44.9490994518403,46.2803445575568,47.6115896632733,44.0093970242756
"99","Acropora_carduus",46.0227272727273,47.2402597402597,48.4577922077922,45.3733766233766
"100","Acropora_cerealis",46.9750889679715,48.3985765124555,49.5551601423488,45.5516014234875
"101","Acropora_chesterfieldensis",50.7620164126612,51.348182883939,51.8171160609613,49.1207502930832
"102","Acropora_clathrata",45.5284552845528,46.9918699186992,48.6991869918699,44.4715447154472
"103","Acropora_cytherea",45.5962587685113,46.219797349961,48.012470771629,44.2712392829306
"104","Acropora_danai",45.4470877768663,46.5135356849877,47.9081214109926,43.3962264150943
"105","Acropora_dendrum",48.9339019189765,50.1066098081023,50.4264392324094,46.6950959488273
"106","Acropora_digitifera",45.1740506329114,46.5981012658228,47.8639240506329,43.9082278481013
"107","Acropora_divaricata",48.6301369863014,49.7716894977169,50.9132420091324,47.0319634703196
"108","Acropora_donei",48.75,50,50.4166666666667,46.7708333333333
"109","Acropora_echinata",49.6080627099664,50.3919372900336,50.7278835386338,48.040313549832
