"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585","EM_Percentile_phos_585"
"60","Acanthurus_xanthopterus",83.250532292406,82.0440028388928,81.4052519517388,81.6891412349184,80.9794180269695,83.4634492547906
"61","Acar_domingensis",82.6732673267327,80.5280528052805,80.3630363036304,80.940594059406,79.4554455445545,82.9207920792079
"62","Acar_plicata",83.5616438356164,82.0547945205479,81.7123287671233,81.4383561643836,81.2328767123288,83.7671232876712
"63","Acarnus_caledoniensis",79.0123456790123,64.1975308641975,70.3703703703704,62.962962962963,44.4444444444444,74.0740740740741
"64","Acartia_danae",85.6115107913669,80.9352517985612,86.6906474820144,76.9784172661871,79.136690647482,85.9712230215827
"65","Acartia_negligens",100,100,100,100,100,100
"66","Acasta_conica",79.2144026186579,79.5417348608838,78.7234042553192,82.1603927986907,80.1963993453355,81.8330605564648
"67","Acasta_cyathus",83.2535885167464,81.4080656185919,82.2282980177717,80.997949419002,80.6561859193438,83.9371155160629
"68","Acasta_echinata",78.7550744248985,78.3491204330176,78.3491204330176,80.2435723951286,79.702300405954,78.7550744248985
"69","Acasta_fenestrata",81.8181818181818,79.6536796536797,79.1125541125541,81.0606060606061,79.978354978355,80.8441558441558
"70","Acasta_japonica",77.5142314990512,78.3681214421252,76.280834914611,80.6451612903226,79.8861480075901,79.696394686907
"71","Acasta_purpurata",82.7188940092166,86.4055299539171,77.8801843317972,87.0967741935484,88.9400921658986,86.8663594470046
"72","Acaudina_molpadioides",80.2013422818792,80.2013422818792,78.8590604026846,81.7673378076063,81.9910514541387,82.1029082774049
"73","Accalathura_themeda",88.2352941176471,89.8395721925134,85.5614973262032,81.8181818181818,81.8181818181818,93.5828877005348
"74","Acentrogobius_janthinopterus",81.5568862275449,80.2395209580838,78.3233532934132,81.6766467065868,81.7964071856287,81.7964071856287
"75","Acentrogobius_moloanus",81.5043156596794,80.1479654747226,78.2983970406905,81.8742293464858,81.0110974106042,81.750924784217
"76","Acentrogobius_nebulosus",79.890560875513,80.5745554035568,77.9753761969904,82.9001367989056,83.0369357045144,80.8481532147743
"77","Acentrogobius_suluensis",80.7142857142857,81.1428571428571,77.1428571428572,82.2857142857143,83.8571428571428,82.4285714285714
"78","Acentronura_breviperula",82.1073558648111,80.7157057654075,80.1192842942346,81.4115308151093,80.3180914512922,81.8091451292246
"79","Acesta_rathbuni",80,79.672131147541,79.1256830601093,81.4207650273224,81.5300546448087,81.9672131147541
"80","Achaeus_curvirostris",80.6406685236769,78.8300835654596,79.9442896935933,80.9192200557103,80.3621169916434,80.3621169916434
"81","Achaeus_lacertosus",80.7479224376731,80.8864265927978,77.9778393351801,82.8254847645429,82.8254847645429,81.5789473684211
"82","Achelia_assimilis",81.2379110251451,79.110251450677,79.2392005157963,79.8839458413926,79.3036750483559,82.0116054158607
"83","Achelia_besnardi",82.5274725274725,82.5274725274725,80.989010989011,83.956043956044,83.956043956044,84.1758241758242
"84","Achelia_nana",78.6614173228347,77.1653543307087,78.3464566929134,77.6377952755905,77.244094488189,80.4724409448819
"85","Achelia_sawayai",83.2863187588152,81.8758815232722,82.0169252468265,81.8053596614951,80.8180535966149,83.7094499294781
"86","Aciculites_orientalis",83.3553500660502,81.7701453104359,78.4676354029062,79.3923381770145,78.8639365918098,84.4121532364597
"87","Aciculites_tulearensis",80.9859154929577,80.7511737089202,80.7511737089202,81.4553990610329,82.0422535211268,83.0985915492958
"88","Acoetes_pacifica",90,90.3703703703704,91.8518518518518,85.9259259259259,85.9259259259259,88.1481481481482
"89","Acreichthys_radiatus",83.0637488106565,81.6365366317793,79.5432921027593,82.3977164605138,80.9705042816365,82.9686013320647
"90","Acreichthys_tomentosus",81.592039800995,81.3432835820896,79.1044776119403,82.8358208955224,82.9601990049751,81.8407960199005
"91","Acrocalanus_gibber",79.3457344451572,77.998717126363,77.3572803078897,78.5118665811418,78.7042976266838,81.4624759461193
"92","Acropoma_japonicum",80.2757158006363,79.745493107105,78.2608695652174,82.8207847295864,82.0784729586426,82.5026511134676
"93","Acropoma_lecorneti",71.2871287128713,63.9851485148515,64.8514851485149,63.8613861386139,63.1806930693069,70.1732673267327
"94","Acropora_abrotanoides",84.296875,83.28125,81.875,83.4375,82.265625,84.765625
"95","Acropora_aculeus",82.1818181818182,81.5454545454545,80.2727272727273,81.2727272727273,81.2727272727273,82.8181818181818
"96","Acropora_anthocercis",82.6718296224589,81.6069699903195,80.0580832526621,82.2846079380445,81.3165537270087,83.0590513068732
"97","Acropora_aspera",81.5672306322351,80.053428317008,80.053428317008,80.1424755120214,79.7862867319679,81.7453250222618
"98","Acropora_austera",84.0250587314017,83.0070477682067,81.4408770555991,83.0853563038371,81.9890368050118,84.494909945184
"99","Acropora_carduus",84.0909090909091,82.711038961039,82.4675324675325,82.711038961039,81.8993506493506,85.2272727272727
"100","Acropora_cerealis",82.5622775800712,81.6725978647687,80.0711743772242,81.8505338078292,81.4946619217082,83.1850533807829
"101","Acropora_chesterfieldensis",86.8698710433763,85.8147713950762,83.4701055099648,86.6354044548652,84.525205158265,88.5111371629543
"102","Acropora_clathrata",84.2276422764228,83.1707317073171,81.869918699187,83.0081300813008,82.1951219512195,84.6341463414634
"103","Acropora_cytherea",84.4115354637568,83.398285268901,81.9173811379579,83.5541699142634,82.1512081060016,84.8012470771629
"104","Acropora_danai",84.7415914684167,83.6751435602953,81.5422477440525,84.0032813781788,82.4446267432321,85.3978671041838
"105","Acropora_dendrum",81.8763326226013,80.3837953091684,78.9978678038379,81.6631130063966,80.1705756929638,81.6631130063966
"106","Acropora_digitifera",84.0981012658228,83.1487341772152,81.5664556962025,83.1487341772152,82.4367088607595,84.8892405063291
"107","Acropora_divaricata",81.9634703196347,80.0228310502283,78.7671232876712,81.3926940639269,80.8219178082192,81.7351598173516
"108","Acropora_donei",82.6041666666667,81.1458333333333,79.8958333333333,82.2916666666667,80.625,82.1875
"109","Acropora_echinata",82.4188129899216,82.5307950727884,80.6270996640537,83.7625979843225,83.0907054871221,82.6427771556551
"110","Acropora_efflorescens",82.2247706422018,80.3899082568807,79.1284403669725,81.5366972477064,81.1926605504587,81.651376146789
"111","Acropora_elseyi",84.2822774659182,83.1595829991981,81.7161186848436,83.1595829991981,82.1972734562951,84.6832397754611
"112","Acropora_exquisita",82.3589743589744,81.5384615384615,80.3076923076923,82.6666666666667,80.9230769230769,83.3846153846154
"113","Acropora_florida",82.1862348178138,80.9716599190283,79.6558704453441,81.6801619433198,80.5668016194332,81.9838056680162
"114","Acropora_formosa",84.1732283464567,83.1496062992126,81.3385826771653,83.0708661417323,82.2047244094488,84.6456692913386
"115","Acropora_gemmifera",83.7509491268033,82.5360668185269,81.2452543659833,82.3842065299924,81.7767653758542,84.1305998481397
"116","Acropora_glauca",84.0110905730129,82.3475046210721,81.2384473197782,83.5489833641405,81.7929759704251,83.826247689464
"117","Acropora_globiceps",84.0288924558588,82.8250401284109,81.9422150882825,83.7078651685393,82.6645264847512,85.8747993579454
"118","Acropora_grandis",82.5349301397206,81.2375249500998,80.1397205588822,82.1357285429142,80.7385229540918,82.0359281437126
"119","Acropora_granulosa",84.3183609141056,83.3727344365642,81.639085894405,82.9787234042553,82.1118991331757,84.7911741528763
"120","Acropora_halmaherae",79.483282674772,78.8753799392097,76.7477203647416,81.6109422492401,80.0911854103343,80.6990881458967
"121","Acropora_horrida",84.2894969108561,82.7890556045896,81.729920564872,83.6716681376876,81.8181818181818,84.1129744042365
"122","Acropora_humilis",84.4637223974763,83.3596214511041,81.5457413249211,83.4384858044164,82.5709779179811,85.1735015772871
"123","Acropora_hyacinthus",83.763277693475,82.5493171471927,81.1836115326252,82.3216995447648,81.7147192716237,84.1426403641882
"124","Acropora_inermis",84.1698841698842,83.1660231660232,81.9305019305019,83.4749034749035,82.0849420849421,84.7104247104247
"125","Acropora_insignis",82.1138211382114,80.8943089430894,79.6747967479675,81.7073170731707,80.4878048780488,81.7073170731707
"126","Acropora_intermedia",83.9032527105922,82.652210175146,81.5679733110926,82.9858215179316,82.0683903252711,84.2368640533778
"127","Acropora_kirstyae",82.4395373291272,81.0725552050473,80.3364879074658,82.4395373291272,80.7570977917981,83.2807570977918
"128","Acropora_latistella",83.9622641509434,83.0974842767296,81.6037735849057,83.0188679245283,81.9968553459119,84.4339622641509
"129","Acropora_listeri",84.3505477308294,83.2550860719875,81.6901408450704,83.3333333333333,82.3943661971831,84.8982785602504
"130","Acropora_longicyathus",83.8392124692371,82.7727645611157,81.3781788351107,82.7727645611157,82.2805578342904,84.4954881050041
"131","Acropora_loripes",84.185303514377,83.3067092651757,81.5495207667732,83.0670926517572,82.1884984025559,84.6645367412141
"132","Acropora_lovelli",86.1520998864926,85.3575482406356,81.1577752553916,85.1305334846765,83.8819523269012,88.1952326901249
"133","Acropora_lutkeni",84.4827586206897,83.5423197492163,82.0532915360502,83.6990595611285,82.2100313479624,85.1880877742947
"134","Acropora_macrostoma",83.5269271383316,82.5765575501584,80.5702217529039,83.3157338965153,81.9429778247096,85.2164730728617
"135","Acropora_microclados",82.3204419889503,81.6758747697974,80.2025782688766,81.4917127071823,81.4917127071823,83.0570902394107
"136","Acropora_microphthalma",83.924154987634,82.8524319868096,81.6158285243199,82.6051112943116,82.1929101401484,84.3363561417972
"137","Acropora_millepora",82.3462414578588,80.1822323462414,78.8154897494305,81.6628701594533,80.8656036446469,82.004555808656
"138","Acropora_monticulosa",82.7827827827828,81.1811811811812,79.4794794794795,82.2822822822823,80.5805805805806,82.5825825825826
"139","Acropora_muricata",82.0457018498368,80.3046789989119,79.107725788901,81.6104461371056,80.5223068552775,81.7192600652884
"140","Acropora_nasuta",84.1085271317829,83.2558139534884,81.8604651162791,83.4108527131783,82.2480620155039,84.9612403100775
"141","Acropora_nobilis",84.2310694769711,83.216237314598,81.7330210772834,83.3723653395785,82.2794691647151,84.8555815768931
"142","Acropora_palmerae",82.3899371069182,81.4914645103324,79.6945193171608,81.581311769991,81.4914645103324,82.9290206648697
"143","Acropora_paniculata",82.9710144927536,82.2463768115942,80.4347826086957,82.4275362318841,81.7934782608696,83.6050724637681
"144","Acropora_parilis",82.1246169560776,81.4096016343207,80.0817160367722,82.3289070480082,81.0010214504597,82.2267620020429
"145","Acropora_polystoma",82.72921108742,81.3432835820896,79.8507462686567,82.5159914712154,80.9168443496802,82.6226012793177
"146","Acropora_prostrata",82.4577025823687,81.5672306322351,79.6081923419412,81.5672306322351,81.3891362422084,82.9029385574354
"147","Acropora_pulchra",84.1269841269841,83.015873015873,81.5079365079365,83.015873015873,82.1428571428571,84.6825396825397
"148","Acropora_rambleri",82.3958333333333,81.4583333333333,79.375,83.0208333333333,80.5208333333333,82.1875
"149","Acropora_retusa",84.7682119205298,83.8576158940397,81.8708609271523,84.3543046357616,82.7814569536424,85.5960264900662
"150","Acropora_robusta",84.1894060995185,83.3065810593901,81.7014446227929,83.0658105939005,82.4237560192616,84.8314606741573
"151","Acropora_rosaria",82.3818897637795,81.2007874015748,80.1181102362205,82.0866141732283,81.2992125984252,82.1850393700787
"152","Acropora_samoensis",84.1981132075472,83.1761006289308,81.6037735849057,83.2547169811321,82.311320754717,84.8270440251572
"153","Acropora_sarmentosa",84.1673502871206,83.1829368334701,81.9524200164069,82.9368334700574,82.1164889253486,84.577522559475
"154","Acropora_secale",84.2546063651591,83.5845896147404,81.9932998324958,83.3333333333333,82.5795644891122,85.1758793969849
"155","Acropora_selago",82.5636192271442,81.9038642789821,80.3958529688973,81.7153628652215,81.5268614514609,83.3176248821866
"156","Acropora_solitaryensis",81.849710982659,80.2312138728324,78.3815028901734,81.5028901734104,80.9248554913295,81.7341040462428
"157","Acropora_spathulata",80.3149606299213,80.4724409448819,78.1102362204724,83.4645669291339,83.1496062992126,82.6771653543307
"158","Acropora_speciosa",84.4331641285956,83.6717428087986,82.6565143824027,83.5871404399323,82.48730964467,85.0253807106599
"159","Acropora_spicifera",81.9787985865724,80.3297997644287,78.4452296819788,81.7432273262662,81.3898704358068,82.3321554770318
"160","Acropora_subglabra",81.9070904645477,81.4180929095355,79.4621026894866,82.3960880195599,82.3960880195599,82.1515892420538
"161","Acropora_subulata",84.0909090909091,83.1168831168831,81.4935064935065,82.8733766233766,82.1428571428571,84.4967532467532
"162","Acropora_tenella",81.9960861056751,80.6262230919765,80.7240704500979,81.3111545988258,79.9412915851272,82.0939334637965
"163","Acropora_tenuis",84.0602696272799,83.2672482157018,81.8398096748612,83.1086439333862,82.3156225218081,84.853291038858
"164","Acropora_teres",82.4225865209472,82.6047358834244,80.4189435336976,82.7868852459016,82.1493624772313,83.5154826958106
"165","Acropora_valenciennesi",82.3210412147506,80.8026030368763,79.6095444685466,82.1041214750542,80.9110629067245,82.1041214750542
"166","Acropora_valida",83.7817638266069,82.5859491778774,81.3153961136024,82.5112107623318,81.7638266068759,84.1554559043348
"167","Acropora_vaughani",83.7662337662338,82.8733766233766,81.6558441558442,82.711038961039,81.8993506493506,84.2532467532468
"168","Acropora_verweyi",84.1317365269461,83.0089820359281,81.6616766467066,82.934131736527,81.9610778443114,84.3562874251497
"169","Acropora_willisae",82.3399558498896,80.3532008830022,79.3598233995585,81.7880794701987,80.6843267108168,82.008830022075
"170","Acropora_yongei",81.3760379596679,80.1897983392645,78.5290628706999,81.6132858837485,81.1387900355872,81.9691577698695
"171","Acrosterigma_dianthinum",81.3740458015267,79.9236641221374,79.5419847328244,79.618320610687,79.3129770992366,81.9083969465649
"172","Acrosterigma_hobbsae",81.7285822592873,80.5155420773313,79.6815769522365,80.2880970432146,79.9090219863533,83.3965125094769
"173","Acrosterigma_maculosum",80.2325581395349,79.5865633074935,77.5193798449613,82.2997416020672,81.0077519379845,80.6201550387597
"174","Acrosterigma_profundum",80.95952023988,80.5097451274363,82.7586206896552,79.9100449775112,78.4107946026987,84.8575712143928
"175","Acrosterigma_punctolineatum",81.4186584425598,79.9537393986122,79.7995373939861,79.9537393986122,79.3369313801079,82.4209714726291
"176","Acrosterigma_selene",69.1891891891892,64.3243243243243,64.8648648648649,57.8378378378378,56.7567567567568,72.972972972973
"177","Acrosterigma_simplex",81.25,79.6474358974359,79.8076923076923,79.6474358974359,79.6474358974359,81.4903846153846
"178","Acrosterigma_transcendens",83.892068683565,83.2379394930499,81.9296811120196,82.9926410466067,82.5020441537204,84.7914963205233
"179","Acrosterigma_unicolor",89.3162393162393,90.8119658119658,87.6068376068376,91.8803418803419,91.025641025641,91.6666666666667
"180","Acryptolaria_conferta",80.0978792822186,72.7569331158238,81.2398042414356,73.2463295269168,76.3458401305057,76.6721044045677
"181","Actaea_polyacantha",83.0590513068732,80.6389157792836,80.8325266214908,81.6069699903195,81.026137463698,82.6718296224589
"182","Actaeodes_consobrinus",82.4578790882061,80.9712586719524,80.9712586719524,82.0614469772052,82.1605550049554,82.4578790882061
"183","Actaeodes_hirsutissimus",83.7243401759531,82.1114369501466,81.5982404692082,81.891495601173,81.0850439882698,83.8709677419355
"184","Actaeodes_tomentosus",83.7798696596669,82.2592324402607,81.6075307748009,81.9695872556119,81.2454742939899,83.9246922519913
"185","Actaeomorpha_erosa",82.3387096774194,80.4838709677419,81.9354838709677,81.0483870967742,80.241935483871,83.9516129032258
"186","Acteocina_lepta",83.4375,80.9375,85.9375,75.9375,83.125,83.125
"187","Actinodendron_plumosum",86.6943866943867,90.4365904365904,87.7338877338877,91.4760914760915,92.0997920997921,91.0602910602911
"188","Actinopyga_caerulea",78.5932721712538,78.5932721712538,77.5229357798165,81.0397553516819,80.1223241590214,78.8990825688073
"189","Actinopyga_capillata",82.3000898472597,80.8625336927224,79.5148247978437,81.6711590296496,79.9640610961366,82.3899371069182
"190","Actinopyga_crassa",81.7325800376648,80.3201506591337,79.0018832391714,80.7909604519774,79.2843691148776,82.2033898305085
"191","Actinopyga_echinites",84.3430369787569,83.1628638867034,81.4319433516916,83.3202202989772,82.5334382376082,84.9724626278521
"192","Actinopyga_lecanora",82.9126213592233,81.5533980582524,79.7087378640777,82.3300970873786,80.7766990291262,82.7184466019417
"193","Actinopyga_mauritiana",84.1653666146646,83.2293291731669,81.9032761310452,83.3853354134165,82.1372854914196,84.7113884555382
"194","Actinopyga_miliaris",82.5049701789264,80.8151093439364,78.6282306163022,82.20675944334,80.1192842942346,82.1073558648111
"195","Actinopyga_palauensis",83,82,81.25,82.8333333333333,81.5833333333333,84.6666666666667
"196","Actinopyga_spinea",88.7345679012346,88.4259259259259,87.037037037037,88.4259259259259,85.9567901234568,90.4320987654321
"197","Actinopyga_varians",85.8906525573192,85.626102292769,83.7742504409171,85.5379188712522,84.2151675485009,88.1834215167548
"198","Actinotrichia_fragilis",82.6678765880218,81.2159709618875,78.9473684210526,81.9419237749546,80.8529945553539,82.5771324863884
"199","Actumnus_setifer",81.8965517241379,82.6149425287356,80.1724137931034,84.6264367816092,84.3390804597701,84.051724137931
"200","Aega_alazon",85.9327217125382,78.8990825688073,73.7003058103976,78.2874617737003,70.9480122324159,85.9327217125382
"201","Aega_excisa",75.9637188208617,78.0045351473923,70.0680272108844,76.8707482993197,78.6848072562358,73.2426303854875
"202","Aega_vigilans",84.0579710144928,85.8695652173913,89.1304347826087,89.4927536231884,88.768115942029,89.1304347826087
"203","Aegaeon_lacazei",79.8511166253102,79.3548387096774,79.9007444168735,77.8163771712159,78.6104218362283,81.1910669975186
"204","Aegaeon_rathbuni",79.0494665373424,78.3220174587779,78.8554801163918,76.8186226964113,78.6614936954413,80.5043646944714
"205","Aegina_citrea",76.4534034472685,76.2196903301198,76.3365468886941,73.5027753432661,75.3432661408121,77.5051124744376
"206","Aeginura_grimaldii",76.8768768768769,76.3663663663664,76.5465465465466,74.054054054054,75.6156156156156,77.957957957958
"207","Aegires_exeches",83.3585476550681,81.8456883509834,81.7700453857791,81.3918305597579,80.9379727685325,83.5098335854766
"208","Aegisthus_mucronatus",69.1267443533305,69.9851340334724,59.0466599530044,66.9879633625857,70.1961348487028,70.2201122140699
"209","Aenigmathura_calliandra",82.1052631578947,83.1578947368421,73.6842105263158,72.6315789473684,61.0526315789474,89.4736842105263
"210","Aequorea_globosa",92.3809523809524,91.4285714285714,70.4761904761905,93.3333333333333,92.3809523809524,89.5238095238095
"211","Aesopia_cornuta",79.4871794871795,79.3650793650794,78.1440781440782,80.9523809523809,80.8302808302808,79.6092796092796
"212","Aesopus_clausiliformis",83.3673469387755,81.9387755102041,79.3877551020408,83.0612244897959,80.9183673469388,84.0816326530612
"213","Aethaloperca_rogaa",81.3504823151125,78.6709539121115,79.2068595927117,79.7427652733119,79.4212218649518,81.0289389067524
"214","Aethra_edentata",84.2563291139241,83.1487341772152,81.6455696202532,83.3860759493671,82.2784810126582,84.8892405063291
"215","Aethra_scruposa",84.2868039664378,83.6003051106026,81.8459191456903,83.2951945080091,82.2273073989321,84.9733028222731
"216","Aetideus_giesbrechti",100,100,100,100,100,100
"217","Aetobatus_flagellum",79.4776119402985,79.228855721393,77.8606965174129,80.9701492537313,80.5970149253731,79.8507462686567
"218","Aetobatus_narinari",81.7891373801917,80.6709265175719,80.0319488817891,80.591054313099,80.111821086262,82.3482428115016
"219","Aetobatus_ocellatus",83.585313174946,82.1454283657307,81.4974802015839,81.9294456443484,81.1375089992801,83.8732901367891
"220","Afrocardium_exochum",79,79,78.2222222222222,81.4444444444444,80.6666666666667,80
"221","Afrocardium_infantile",75.8771929824561,75.7309941520468,75.2923976608187,75.8771929824561,77.1929824561403,75.7309941520468
"222","Afrocardium_richardi",82.5200741198271,81.5318097591106,81.0376775787523,80.4200123533045,80.9759110562075,83.2612723903644
"223","Agalma_elegans",84.622641509434,82.8301886792453,82.1698113207547,81.5094339622642,80.7547169811321,84.5283018867925
"224","Agalma_okeni",83.5830618892508,82.2149837133551,81.628664495114,81.4332247557003,81.1074918566775,83.6482084690554
"225","Agelas_ceylonica",85.4838709677419,84.863523573201,84.863523573201,84.3672456575682,84.4913151364764,87.8411910669975
"226","Agelas_clathrodes",84.5454545454545,85,83.4090909090909,85.3409090909091,83.0681818181818,87.5
"227","Agelas_mauritiana",80.8168316831683,79.5792079207921,79.8267326732673,80.940594059406,80.940594059406,82.549504950495
"228","Agelas_novaecaledoniae",72.972972972973,57.4324324324324,58.1081081081081,55.4054054054054,40.5405405405405,68.9189189189189
"229","Aglaophamus_dibranchis",80.6946688206785,79.8869143780291,79.8061389337641,81.7447495961228,81.5831987075929,82.3909531502423
"230","Aglaophamus_verrilli",93.2203389830508,91.9491525423729,93.6440677966102,88.9830508474576,88.5593220338983,93.2203389830508
"231","Aglaophenia_cupressina",82.4175824175824,82.967032967033,79.9450549450549,83.3791208791209,83.1043956043956,85.989010989011
"232","Aglaophenia_lophocarpa",89.9641577060932,89.6057347670251,92.1146953405018,85.3046594982079,87.0967741935484,88.5304659498208
"233","Aglaophenia_postdentata",87.3508353221957,87.4701670644391,86.2768496420048,86.3961813842482,85.5608591885442,89.7374701670644
"234","Aglaura_hemistoma",83.2512315270936,81.5622800844476,81.210415200563,81.210415200563,80.7881773399015,83.1104855735398
"235","Agnezia_glaciata",100,95.8333333333333,54.1666666666667,100,100,100
"236","Agononida_incerta",79.1097922848665,78.0415430267062,77.8041543026706,77.0326409495549,77.3887240356083,80.2373887240356
"237","Agononida_simillima",65.5038759689922,60.8527131782946,64.7286821705426,60.077519379845,60.077519379845,61.2403100775194
"238","Agononida_squamosa",79.7215496368039,78.8740920096852,78.5108958837772,77.6634382566586,78.5714285714286,81.0532687651332
"239","Ahliesaurus_berryi",63.1522865176854,61.9564895663756,56.0396625721474,60.4410241231316,62.5395885748113,62.8030190913127
"240","Ahliesaurus_brevis",53.4381139489195,63.6542239685658,65.2259332023576,65.4223968565815,74.852652259332,71.5127701375246
"241","Aidanosagitta_neglecta",83.4850455136541,82.0546163849155,81.5994798439532,81.4044213263979,81.1443433029909,83.7451235370611
"242","Aidanosagitta_oceania",88.6937431394072,88.4742041712404,86.3885839736553,87.7058177826564,88.1448957189901,90.0109769484083
"243","Aidanosagitta_regularis",81.9246861924686,80.836820083682,80.836820083682,81.255230125523,80.5020920502092,82.2594142259414
"244","Aioliops_megastigma",82.3412698412698,84.9206349206349,79.5634920634921,86.3095238095238,86.9047619047619,87.3015873015873
"245","Aioliops_novaeguineae",79.3760831889081,79.2027729636048,77.1230502599653,82.3223570190641,81.4558058925477,81.8024263431542
"246","Aioliops_tetrophthalmus",90.990990990991,90.0900900900901,96.3963963963964,86.4864864864865,100,92.7927927927928
"247","Aipysurus_duboisii",81.10964332893,80.449141347424,79.6565389696169,82.8269484808454,81.6380449141347,82.9590488771466
"248","Aipysurus_eydouxii",78.2113821138211,78.5365853658537,75.9349593495935,80.4878048780488,80.1626016260163,78.3739837398374
"249","Aipysurus_laevis",80.8823529411765,80.6149732620321,79.0106951871658,82.7540106951872,82.2192513368984,82.4866310160428
"250","Akera_soluta",81.8827708703375,83.303730017762,79.0408525754885,84.5470692717584,85.2575488454707,84.3694493783304
"251","Alainodaeus_nuku",97.3856209150327,92.8104575163399,92.8104575163399,90.8496732026144,90.8496732026144,92.8104575163399
"252","Alainodaeus_rimatara",81.4814814814815,78.0246913580247,78.2716049382716,73.5802469135803,76.5432098765432,80.8641975308642
"253","Alainosquilla_foresti",88.4125144843569,87.8331402085747,84.3568945538818,87.369640787949,84.8203939745075,90.4982618771727
"254","Alatina_alata",73.385769160417,73.3126028900677,73.1662703493689,69.7823303457106,73.4589354307664,74.666178891531
"255","Alaysia_spiralis",71.4532183145322,73.3908427339084,68.3477106834771,70.8958195089582,71.0418049104181,74.664897146649
"256","Albula_argentea",83.0950378469302,81.5811606391926,81.0765349032801,81.3288477712363,80.9083263246426,84.188393608074
"257","Albula_oligolepis",80.1204819277108,81.0240963855422,77.4096385542169,82.9819277108434,83.8855421686747,81.6265060240964
"258","Albunea_bulla",82.4940047961631,79.3764988009592,81.5347721822542,77.2182254196643,78.8968824940048,83.9328537170264
"259","Albunea_microps",82.8828828828829,81.3513513513514,78.7387387387387,81.8018018018018,80.5405405405405,82.3423423423423
"260","Alderina_tuberosa",83.0494728304947,81.5896188158962,79.3998377939984,81.8329278183293,81.021897810219,84.5093268450933
"261","Alectis_ciliaris",83.7959489872468,82.370592648162,81.5453863465866,82.7456864216054,81.6204051012753,84.1710427606902
"262","Alectis_indica",82.0175438596491,81.030701754386,80.3728070175439,82.7850877192982,81.7982456140351,81.6885964912281
"263","Alectona_triradiata",69.7478991596639,52.9411764705882,63.8655462184874,50.4201680672269,38.655462184874,65.546218487395
"264","Alectryonella_plicatula",81.5483870967742,80.258064516129,77.9354838709677,81.8064516129032,81.9354838709677,82.1935483870968
"265","Alepes_apercna",78.7735849056604,77.3584905660377,78.3018867924528,79.0880503144654,78.6163522012579,80.188679245283
"266","Alepes_djedaba",81.1205846528624,80.6333739342266,79.415347137637,82.2168087697929,81.973203410475,81.2423873325213
"267","Alepes_vari",78.7786259541985,79.3893129770992,76.793893129771,81.6793893129771,81.9847328244275,80.1526717557252
"268","Alepisaurus_ferox",70.7212344850721,69.8758805769876,62.8413284132841,68.2053002348205,70.4327406910433,70.7816169070782
"269","Aliaporcellana_suluensis",81.6793893129771,79.813401187447,79.4741306191688,79.813401187447,79.2196776929601,81.0008481764207
"270","Alima_hieroglyphica",83.5140997830803,83.9479392624729,81.5618221258134,83.1887201735358,83.4056399132321,86.4425162689805
"271","Alimopsoides_tuberculatus",86.2453531598513,79.9256505576208,86.2453531598513,79.182156133829,76.2081784386617,84.7583643122677
"272","Alionematichthys_crassiceps",87.2955974842767,86.6666666666667,84.1509433962264,86.9182389937107,85.4088050314465,88.8050314465409
"273","Alionematichthys_piger",84.1938046068308,83.1612390786338,81.7315329626688,83.3995234312947,82.1286735504369,85.2263701350278
"274","Alionematichthys_riukiuensis",82.664054848188,81.2928501469148,79.4319294809011,81.9784524975514,80.9010773751224,82.9578844270323
"275","Alionematichthys_winterbottomi",94.6078431372549,90.1960784313726,93.6274509803922,90.6862745098039,92.6470588235294,90.6862745098039
"276","Allocyttus_verrucosus",91.2568306010929,81.4207650273224,48.0874316939891,80.327868852459,91.2568306010929,85.2459016393443
"277","Alloeocomatella_pectinifera",82.3737821080602,80.8680248007086,80.2480070859167,81.3108945969885,79.9822852081488,82.2852081488043
"278","Alloeocomatella_polycladia",81.9810326659642,81.4541622760801,80.4004214963119,82.2971548998946,81.2434141201264,82.5079030558483
"279","Allogalathea_elegans",80.8917197452229,79.0870488322718,79.0870488322718,79.9363057324841,80.1486199575372,80.2547770700637
"280","Allosergestes_sargassi",65.1720542231491,59.7497393117831,68.1960375391032,57.7685088633994,66.4233576642336,63.0865484880083
"281","Allothunnus_fallai",59.4995635728833,59.6159441373291,63.8347395984871,55.1643875472796,58.4521384928717,62.1472214140239
"282","Alopias_pelagicus",79.4224200393334,77.403995445606,72.295828589173,78.9359279577683,80.0020701790705,79.5725080219439
"283","Alopias_superciliosus",71.0774662230973,69.8961232941815,62.8454070201643,68.1376875551633,70.7108425555028,70.8092877995791
"284","Alopias_vulpinus",77.4263217097863,75.7300337457818,69.4578177727784,76.3194600674916,77.9482564679415,77.7862767154106
"285","Alox_ornatum",83.151718357083,80.8885163453479,79.7988264878458,81.6429170159262,80.0502933780386,82.8164291701593
"286","Alpheopsis_aequalis",83.4888729361091,82.1966977745872,81.6223977027997,81.9813352476669,81.1198851399857,84.1349605168701
"287","Alpheopsis_diabolus",85,83.7962962962963,81.9444444444444,84.0740740740741,82.4074074074074,86.1111111111111
"288","Alpheopsis_trispinosus",87.8787878787879,87.030303030303,85.9393939393939,87.8787878787879,84.6060606060606,89.8181818181818
