"","feature","percentile_tos_245","percentile_tos_126","imptfeature_velocity_585","imptfeature_o2os_585","imptfeature_phos_585","imptfeature_tos_585","penalty_velocity_585","penalty_o2os_585","penalty_phos_585","penalty_tos_585","feature_velocity_585","feature_o2os_585","feature_phos_585","feature_tos_585","percentile_velocity_585","percentile_o2os_585","percentile_phos_585","percentile_tos_585","uninformed"
"43","Acanthurus_fowleri",94.017094017094,96.1538461538462,100,100,100,100,41.1676646706587,42.2155688622754,49.4011976047904,41.1676646706587,53.1437125748503,52.0958083832335,52.0958083832335,51.1976047904192,47.682119205298,45.0854700854701,43.8034188034188,46.5811965811966,48.502994011976
"44","Acanthurus_grammoptilus",100,93.2203389830508,100,100,100,100,81.0650887573965,70.414201183432,43.7869822485207,66.8639053254438,57.396449704142,58.5798816568047,60.3550295857988,58.5798816568047,50,48.3050847457627,49.1525423728814,50,56.2130177514793
"45","Acanthurus_guttatus",89.0862944162436,91.3705583756345,100,100,100,100,46.1743772241993,44.8398576512456,45.729537366548,43.9501779359431,47.6868327402135,47.6868327402135,48.576512455516,44.3950177935943,46.7005076142132,45.1776649746193,44.4162436548223,44.2893401015228,43.5053380782918
"46","Acanthurus_japonicus",93.75,95.3125,100,100,100,100,41.2568306010929,40.8469945355191,47.4043715846995,39.344262295082,50.2732240437158,50.4098360655738,50.2732240437158,47.8142076502732,48.2371794871795,44.921875,43.75,46.6796875,46.5846994535519
"47","Acanthurus_leucopareius",90.0269541778976,91.644204851752,100,100,100,100,51.2747875354108,46.8366383380548,44.8536355051936,45.7979225684608,46.081208687441,47.3087818696884,48.1586402266289,45.6090651558074,46.3611859838275,47.0350404312668,47.2854640980736,44.743935309973,43.4372049102927
"48","Acanthurus_lineatus",89.1402714932127,92.9864253393665,100,100,100,100,43.5368754956384,42.5852498017446,44.1712926249009,41.3164155432197,45.2815226011102,46.5503568596352,47.8191911181602,43.9333862014274,47.2850678733032,45.0226244343891,43.2126696832579,43.8914027149321,42.6645519429025
"49","Acanthurus_maculiceps",91.2903225806452,95.4838709677419,100,100,100,100,43.7782805429864,38.0090497737557,45.5882352941176,36.6515837104072,50.6787330316742,48.868778280543,50.2262443438914,49.2081447963801,47.5806451612903,45,44.0322580645161,46.1290322580645,45.9276018099548
"50","Acanthurus_mata",89.5299145299145,93.3760683760684,100,100,100,100,41.0313901345291,42.526158445441,43.796711509716,40.2092675635277,45.440956651719,46.7862481315396,48.5799701046338,44.3946188340807,46.7832167832168,45.2991452991453,43.1623931623932,44.4444444444444,43.7219730941704
"51","Acanthurus_nigricans",89.873417721519,92.6160337552743,100,100,100,100,41.4634146341463,41.3155949741316,42.9416112342942,39.9113082039911,45.8240946045824,46.119733924612,47.5979305247598,44.4937176644494,47.3628691983122,45.1476793248945,43.2489451476793,44.5147679324894,42.6459719142646
"52","Acanthurus_nigricauda",89.3229166666667,91.40625,100,100,100,100,45.9016393442623,43.8069216757741,45.7194899817851,43.4426229508197,47.9052823315118,48.5428051001822,49.8178506375228,46.6302367941712,46.875,45.3125,44.2708333333333,44.53125,44.6265938069217
"53","Acanthurus_nigrofuscus",89.3246187363834,92.5925925925926,100,100,100,100,43.0640243902439,42.530487804878,43.75,40.8536585365854,45.1981707317073,45.8079268292683,47.3323170731707,43.9786585365854,46.9498910675381,44.9891067538126,43.3551198257081,44.0087145969499,42.6067073170732
"54","Acanthurus_nigroris",89.4472361809045,91.4572864321608,100,100,100,100,46.7429577464789,44.7183098591549,45.5105633802817,44.1901408450704,48.5035211267606,48.4154929577465,49.4718309859155,47.1830985915493,46.9849246231156,45.8542713567839,44.7236180904523,44.9748743718593,45.1584507042254
"55","Acanthurus_nubilus",90,92.8571428571429,100,100,100,100,42.0300214438885,41.8155825589707,43.8884917798427,40.7433881343817,46.5332380271623,45.746962115797,47.1765546819157,44.6032880629021,47.2448979591837,45,44.1836734693878,44.5918367346939,43.1022158684775
"56","Acanthurus_olivaceus",89.9082568807339,92.2018348623853,100,100,100,100,43.6495176848875,41.6398713826367,44.1318327974276,41.0771704180064,46.8649517684887,47.1864951768489,48.4726688102894,45.5787781350482,47.2477064220183,45.6422018348624,43.2339449541284,44.0366972477064,43.8102893890675
"57","Acanthurus_pyroferus",90.1785714285714,92.1875,100,100,100,100,41.875,41.640625,43.75,40.15625,46.796875,47.03125,48.203125,45.3125,47.2098214285714,45.3125,44.1964285714286,44.1964285714286,43.359375
"58","Acanthurus_thompsoni",89.7911832946636,92.1113689095128,100,100,100,100,43.5772357723577,43.2520325203252,44.4715447154472,42.3577235772358,48.3739837398374,48.130081300813,49.6747967479675,46.9918699186992,47.0997679814385,45.5916473317865,44.3155452436195,44.4315545243619,44.9593495934959
"59","Acanthurus_triostegus",89.6969696969697,92.7272727272727,100,100,100,100,41.4840989399293,41.5547703180212,42.8975265017668,40.2120141342756,45.2296819787986,45.8657243816254,47.5618374558304,44.452296819788,47.1717171717172,45.2525252525253,43.3333333333333,44.3434343434343,43.1095406360424
"60","Acanthurus_xanthopterus",89.8580121703854,93.7119675456389,100,100,100,100,41.3768630234209,41.5897799858055,43.3640880056778,40.2413058907026,45.0674237047551,45.9900638750887,47.8353442157559,44.4286728176011,47.3630831643002,45.5375253549696,43.2048681541582,44.421906693712,43.222143364088
"61","Acar_domingensis",88.6792452830189,92.9245283018868,100,100,100,100,41.9141914191419,43.0693069306931,44.8019801980198,41.006600660066,48.1848184818482,48.7623762376238,51.0726072607261,47.9372937293729,47.5235849056604,46.5801886792453,44.2216981132075,45.1650943396226,45.7095709570957
"62","Acar_plicata",89.2367906066536,93.3463796477495,100,100,100,100,40.7534246575342,41.5068493150685,43.1506849315069,39.7945205479452,45.2739726027397,46.2328767123288,48.0821917808219,45.2054794520548,47.0645792563601,45.4011741682975,43.4442270058708,44.5205479452055,43.4246575342466
"63","Acarnus_caledoniensis",96.551724137931,89.6551724137931,100,100,100,100,37.037037037037,100,43.2098765432099,82.7160493827161,38.2716049382716,46.9135802469136,45.679012345679,37.037037037037,48.2758620689655,44.8275862068966,44.8275862068966,50,40.7407407407407
"64","Acartia_danae",92.7835051546392,89.6907216494845,100,100,100,100,58.6330935251799,58.273381294964,46.7625899280576,56.1151079136691,46.4028776978417,48.9208633093525,53.2374100719424,46.4028776978417,47.9381443298969,47.9381443298969,43.1372549019608,46.3917525773196,47.4820143884892
"65","Acartia_negligens",100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,50,50,100
"66","Acasta_conica",94.8598130841121,97.6635514018692,100,100,100,100,50.5728314238953,47.9541734860884,53.0278232405892,42.0621931260229,50.4091653027823,51.227495908347,53.1914893617021,49.2635024549918,49.7663551401869,45.5607476635514,44.392523364486,46.9626168224299,48.2815057283142
"67","Acasta_cyathus",89.84375,93.359375,100,100,100,100,42.5837320574163,42.5837320574163,44.565960355434,41.4900888585099,46.3431305536569,45.8646616541353,47.4367737525632,45.0444292549556,47.16796875,45.41015625,45.01953125,44.82421875,43.6773752563226
"68","Acasta_echinata",93.8223938223938,93.0501930501931,100,100,100,100,39.6481732070365,39.106901217862,46.1434370771313,37.8890392422192,49.9323410013532,50.3382949932341,50.744248985115,48.9851150202977,46.6275659824047,44.5945945945946,43.6293436293436,47.2972972972973,46.9553450608931
"69","Acasta_fenestrata",91.358024691358,93.5185185185185,100,100,100,100,44.8051948051948,42.8571428571429,46.6450216450216,41.7748917748918,47.9437229437229,49.025974025974,50,46.5367965367965,46.3615023474178,45.8333333333333,43.3641975308642,44.4444444444444,45.3463203463203
"70","Acasta_japonica",91.5989159891599,95.6639566395664,100,100,100,100,37.5711574952562,38.8045540796964,47.9127134724858,39.753320683112,51.4231499051233,51.9924098671727,53.3206831119545,50.1897533206831,46.9806763285024,46.2059620596206,43.2249322493225,47.4254742547426,50.0948766603416
"71","Acasta_purpurata",96.7105263157895,94.7368421052632,100,100,100,100,63.3640552995392,55.2995391705069,53.9170506912442,50.2304147465438,49.7695852534562,52.073732718894,50.6912442396313,48.3870967741936,49.0131578947368,44.4078947368421,45.0657894736842,46.0526315789474,48.1566820276498
"72","Acaudina_molpadioides",92.6517571884984,95.2076677316294,100,100,100,100,39.7091722595078,39.5973154362416,47.8747203579418,39.3736017897092,50.5592841163311,50.1118568232662,52.3489932885906,49.1051454138702,45.9287531806616,45.5271565495208,43.4504792332268,46.6453674121406,47.986577181208
"73","Accalathura_themeda",98.4848484848485,95.4545454545455,100,100,100,100,57.2192513368984,58.2887700534759,51.8716577540107,52.4064171122995,34.2245989304813,45.9893048128342,45.4545454545455,34.2245989304813,43.9393939393939,47.7272727272727,47.7272727272727,46.2121212121212,39.572192513369
"74","Acentrogobius_janthinopterus",92.1232876712329,94.8630136986301,100,100,100,100,45.0299401197605,43.3532934131737,47.9041916167665,42.2754491017964,48.9820359281437,50.059880239521,51.0179640718563,46.8263473053892,48.0662983425414,45.7191780821918,43.6643835616438,45.7191780821918,45.3892215568862
"75","Acentrogobius_moloanus",95.0704225352113,95.4225352112676,100,100,100,100,45.0061652281134,43.8964241676942,48.3353884093711,42.786683107275,49.5684340320592,50.308261405672,51.1713933415536,46.9790382244143,48.1375358166189,45.5985915492958,43.4859154929577,46.4788732394366,45.3760789149199
"76","Acentrogobius_nebulosus",92.96875,95.3125,100,100,100,100,41.1764705882353,40.218878248974,47.0588235294118,38.5772913816689,49.5212038303694,50.2051983584131,50.4787961696306,47.469220246238,48.0645161290323,44.7265625,43.75,46.2890625,46.7852257181943
"77","Acentrogobius_suluensis",93.469387755102,95.1020408163265,100,100,100,100,45.4285714285714,42.8571428571429,47.1428571428571,43.1428571428571,50.7142857142857,51.1428571428571,50.4285714285714,47.7142857142857,48.9795918367347,44.8979591836735,43.469387755102,46.3265306122449,44.7142857142857
"78","Acentronura_breviperula",90.9090909090909,94.0340909090909,100,100,100,100,44.4333996023857,43.5387673956262,46.1232604373757,41.8489065606362,48.4095427435388,49.9005964214712,50,46.9184890656064,47.7272727272727,46.4488636363636,43.4659090909091,44.4602272727273,46.6202783300199
"79","Acesta_rathbuni",93.125,95.625,100,100,100,100,39.4535519125683,40,47.431693989071,40.2185792349727,50.3825136612022,49.9453551912568,51.9125683060109,49.5081967213115,45.8955223880597,45.3125,43.4375,46.5625,48.5245901639344
"80","Achaeus_curvirostris",92.0318725099602,95.6175298804781,100,100,100,100,39.9721448467967,40.9470752089136,48.3286908077994,39.2757660167131,52.5069637883008,52.924791086351,55.0139275766017,52.0891364902507,47.1571906354515,45.6175298804781,43.8247011952191,47.2111553784861,49.1643454038997
"81","Achaeus_lacertosus",94.4664031620553,96.4426877470356,100,100,100,100,46.1218836565097,43.3518005540166,48.1994459833795,43.6288088642659,50.415512465374,50.5540166204986,50.8310249307479,46.398891966759,48.8142292490119,45.0592885375494,43.4782608695652,46.4426877470356,45.8448753462604
"82","Achelia_assimilis",90.2394106813996,93.5543278084715,100,100,100,100,41.3281753707286,41.3926499032882,45.3255963894262,41.779497098646,47.1953578336557,47.3887814313346,49.0006447453256,46.5506125080593,46.8363136176066,46.6850828729282,43.1860036832413,45.7642725598527,46.0348162475822
"83","Achelia_besnardi",88.0877742946709,94.6708463949843,100,100,100,100,45.7142857142857,40.8791208791209,46.3736263736264,39.6703296703297,50.2197802197802,50.5494505494505,51.4285714285714,48.3516483516484,47.6489028213166,45.141065830721,44.0438871473354,44.0438871473354,47.032967032967
"84","Achelia_nana",88.9887640449438,91.9101123595506,100,100,100,100,43.6220472440945,44.6456692913386,43.3070866141732,42.9133858267717,45.8267716535433,47.7952755905512,48.5826771653543,45.4330708661417,47.3033707865169,46.4044943820225,43.4831460674157,44.7191011235955,44.0157480314961
"85","Achelia_sawayai",89.9193548387097,92.741935483871,100,100,100,100,41.5373765867419,41.8899858956276,43.0183356840621,40.0564174894217,45.6981664315938,45.8392101551481,47.672778561354,44.5698166431594,47.0766129032258,45.2620967741936,43.6491935483871,44.1532258064516,43.0888575458392
"86","Aciculites_orientalis",95.8490566037736,94.3396226415094,100,100,100,100,50.0660501981506,50.330250990753,42.8005284015852,49.8018494055482,42.8005284015852,43.32892998679,44.2536327608983,41.0832232496698,46.7924528301887,48.4905660377358,43.9622641509434,46.4150943396226,41.7437252311757
"87","Aciculites_tulearensis",91.6107382550336,94.9664429530201,100,100,100,100,41.0798122065728,39.3192488262911,46.9483568075117,39.6713615023474,49.6478873239437,50.3521126760563,51.6431924882629,49.6478873239437,46.125,45.4697986577181,43.4563758389262,46.6442953020134,46.830985915493
"88","Acoetes_pacifica",99.5951417004049,87.3983739837398,100,100,100,100,42.5925925925926,40,34.0740740740741,38.8888888888889,36.2962962962963,30,31.4814814814815,31.8518518518519,48.2905982905983,49.0697674418605,50,49.1031390134529,32.5925925925926
"89","Acreichthys_radiatus",88.8586956521739,94.0217391304348,100,100,100,100,44.9096098953378,44.1484300666032,46.0513796384396,42.1503330161751,48.0494766888677,49.9524262607041,50.9990485252141,46.7174119885823,47.9619565217391,45.9239130434783,43.4782608695652,44.7010869565217,45.3853472882969
"90","Acreichthys_tomentosus",90.7801418439716,95.3900709219858,100,100,100,100,45.1492537313433,40.1741293532338,47.2636815920398,39.5522388059701,49.1293532338308,50,50.6218905472637,47.8855721393035,48.5815602836879,45.0354609929078,43.4397163120567,46.0992907801418,45.3980099502488
"91","Acrocalanus_gibber",90.4761904761905,91.7582417582418,100,100,100,100,40.6670942912123,40.9236690186017,47.0814624759461,42.5272610647851,49.1982039769083,49.903784477229,50.481077613855,49.1982039769083,46.6612377850163,47.4358974358974,43.4065934065934,45.6959706959707,47.9794740218089
"92","Acropoma_japonicum",93.6363636363636,96.969696969697,100,100,100,100,41.2513255567338,41.4634146341463,49.2046659597031,41.7815482502651,52.2799575821845,52.5980911983033,53.9766702014846,50.5832449628844,47.9564032697548,46.6666666666667,43.9393939393939,47.2727272727273,50.4772004241782
"93","Acropoma_lecorneti",98.0565371024735,88.86925795053,100,100,100,100,37.7475247524753,59.7153465346535,49.6287128712871,42.2648514851485,43.3168316831683,41.769801980198,45.049504950495,42.0173267326733,44.5326278659612,48.0565371024735,48.9399293286219,47.9681978798587,43.0693069306931
"94","Acropora_abrotanoides",89.5089285714286,92.6339285714286,100,100,100,100,43.75,43.046875,44.21875,41.40625,45.546875,46.171875,48.125,44.140625,46.875,44.8660714285714,43.5267857142857,43.8616071428571,42.8125
"95","Acropora_aculeus",89.8701298701299,92.7272727272727,100,100,100,100,44.5454545454545,43.4545454545455,45.2727272727273,42.1818181818182,46.8181818181818,48.5454545454545,49.6363636363636,45.7272727272727,47.4025974025974,45.7142857142857,43.3766233766234,43.6363636363636,44.8181818181818
"96","Acropora_anthocercis",90.8839779005525,93.0939226519337,100,100,100,100,45.3049370764763,44.3368828654405,46.0793804453049,42.3039690222652,47.6282671829622,49.4675701839303,50.3388189738625,45.7889641819942,47.5138121546961,45.8563535911602,43.5082872928177,44.6132596685083,45.4985479186834
"97","Acropora_aspera",89.3129770992366,92.3664122137405,100,100,100,100,43.1878895814782,41.8521816562778,44.4345503116652,40.6055209260908,46.9278717720392,48.7088156723063,49.7773820124666,45.8593054318789,47.5826972010178,45.9287531806616,43.2569974554707,43.6386768447837,45.3250222617988
"98","Acropora_austera",89.7091722595078,93.5123042505593,100,100,100,100,42.9913860610807,42.6781519185591,43.9310884886453,41.1119812059514,44.9490994518403,46.2803445575568,47.6115896632733,44.0093970242756,47.427293064877,45.1901565995526,43.1767337807606,44.0715883668904,42.7564604541895
"99","Acropora_carduus",89.7911832946636,93.0394431554524,100,100,100,100,42.3701298701299,43.1006493506493,44.0746753246753,41.1525974025974,46.0227272727273,47.2402597402597,48.4577922077922,45.3733766233766,47.4477958236659,45.3596287703016,43.9675174013921,44.199535962877,44.4805194805195
"100","Acropora_cerealis",89.3401015228426,92.6395939086294,100,100,100,100,45.017793594306,43.5943060498221,45.6405693950178,42.5266903914591,46.9750889679715,48.3985765124555,49.5551601423488,45.5516014234875,47.0812182741117,45.3045685279188,43.2741116751269,44.4162436548223,44.4839857651246
"101","Acropora_chesterfieldensis",90.6354515050167,92.6421404682274,100,100,100,100,51.6998827667057,49.3552168815944,45.6037514654162,47.5967174677608,50.7620164126612,51.348182883939,51.8171160609613,49.1207502930832,46.9899665551839,46.8227424749164,47.1571906354515,46.1538461538462,47.3622508792497
"102","Acropora_clathrata",90.0232018561485,93.2714617169374,100,100,100,100,43.4959349593496,43.4959349593496,44.7967479674797,41.5447154471545,45.5284552845528,46.9918699186992,48.6991869918699,44.4715447154472,47.5638051044084,45.3596287703016,43.3874709976798,43.9675174013921,43.5772357723577
"103","Acropora_cytherea",89.7550111358575,92.8730512249443,100,100,100,100,43.6477007014809,43.0241621200312,44.1932969602494,41.3873733437256,45.5962587685113,46.219797349961,48.012470771629,44.2712392829306,46.9933184855234,44.8775055679287,43.5412026726058,44.097995545657,42.94621979735
"104","Acropora_danai",90.3981264637002,93.4426229508197,100,100,100,100,44.954881050041,43.8063986874487,43.9704675963905,42.7399507793273,45.4470877768663,46.5135356849877,47.9081214109926,43.3962264150943,46.9555035128806,44.6135831381733,43.3255269320843,44.4964871194379,42.7399507793273
"105","Acropora_dendrum",95.4268292682927,95.1219512195122,100,100,100,100,43.2835820895522,46.2686567164179,46.1620469083156,44.3496801705757,48.9339019189765,50.1066098081023,50.4264392324094,46.6950959488273,47.75,46.1890243902439,43.5975609756098,46.6463414634146,46.0554371002132
"106","Acropora_digitifera",89.1647855530474,93.2279909706546,100,100,100,100,43.1962025316456,42.879746835443,44.1455696202532,41.2183544303797,45.1740506329114,46.5981012658228,47.8639240506329,43.9082278481013,47.2911963882619,45.1467268623025,43.2279909706546,43.7923250564334,42.879746835443
"107","Acropora_divaricata",91.5309446254072,94.7882736156352,100,100,100,100,46.0045662100457,43.6073059360731,47.6027397260274,42.5799086757991,48.6301369863014,49.7716894977169,50.9132420091324,47.0319634703196,47.5195822454308,45.7654723127036,43.3224755700326,45.4397394136808,45.3196347031963
"108","Acropora_donei",92.2619047619048,94.3452380952381,100,100,100,100,45.1041666666667,45.1041666666667,47.0833333333333,43.3333333333333,48.75,50,50.4166666666667,46.7708333333333,47.9166666666667,46.2797619047619,43.6011904761905,44.3452380952381,46.0416666666667
"109","Acropora_echinata",89.4568690095847,94.888178913738,100,100,100,100,45.5767077267637,40.8734602463606,46.4725643896976,40.3135498320269,49.6080627099664,50.3919372900336,50.7278835386338,48.040313549832,47.7635782747604,45.5271565495208,43.6102236421725,44.408945686901,46.2486002239642
"110","Acropora_efflorescens",90.4918032786885,94.4262295081967,100,100,100,100,45.6422018348624,42.0871559633028,46.1009174311927,41.3990825688073,48.9678899082569,49.6559633027523,50.1146788990826,47.3623853211009,47.7049180327869,45.4098360655738,43.4426229508197,44.9180327868852,44.4954128440367
"111","Acropora_elseyi",89.4736842105263,93.1350114416476,100,100,100,100,43.3841218925421,42.822774659182,44.1860465116279,41.1387329591018,45.4691259021652,46.5918203688853,47.8748997594226,44.0256615878107,47.254004576659,45.3089244851259,43.3638443935927,43.8215102974828,42.7425821972735
"112","Acropora_exquisita",90.3225806451613,94.1348973607038,100,100,100,100,44.4102564102564,42.5641025641026,45.1282051282051,40.9230769230769,48.6153846153846,49.9487179487179,50.6666666666667,47.2820512820513,47.8005865102639,45.7478005865103,43.841642228739,44.4281524926686,45.8461538461538
"113","Acropora_florida",91.3294797687861,94.2196531791908,100,100,100,100,44.5344129554656,44.331983805668,46.4574898785425,42.3076923076923,47.9757085020243,49.6963562753036,50,46.3562753036437,47.8323699421965,46.3872832369942,43.4971098265896,44.5086705202312,46.1538461538462
"114","Acropora_formosa",88.9887640449438,93.2584269662921,100,100,100,100,43.0708661417323,42.8346456692913,44.4094488188976,40.9448818897638,45.3543307086614,46.5354330708661,48.0314960629921,43.9370078740157,47.3033707865169,45.0561797752809,43.3707865168539,43.8202247191011,43.0708661417323
"115","Acropora_gemmifera",89.587852494577,93.058568329718,100,100,100,100,42.2930903568717,42.0652999240699,43.2801822323462,40.5466970387244,45.1784358390281,46.3173880030372,47.4563401670463,44.2672741078208,47.3969631236443,45.3362255965293,43.058568329718,44.0347071583514,43.1283219438117
"116","Acropora_glauca",91.2928759894459,94.9868073878628,100,100,100,100,43.6229205175601,42.8835489833641,45.6561922365989,42.0517560073937,46.3031423290203,47.4121996303142,48.1515711645102,45.1940850277264,47.5409836065574,45.5145118733509,43.4036939313984,44.5910290237467,43.9001848428835
"117","Acropora_globiceps",89.6788990825688,92.4311926605505,100,100,100,100,43.8202247191011,42.215088282504,44.6227929373997,40.6099518459069,46.3884430176565,46.1476725521669,47.5120385232745,44.46227929374,46.9036697247706,44.8394495412844,44.151376146789,44.151376146789,42.4558587479936
"118","Acropora_grandis",90.8831908831909,94.3019943019943,100,100,100,100,45.0099800399202,44.311377245509,46.8063872255489,42.6147704590818,48.2035928143713,49.500998003992,50.0998003992016,46.2075848303393,47.7207977207977,46.2962962962963,43.5897435897436,44.3019943019943,45.7085828343313
"119","Acropora_granulosa",90.0900900900901,93.4684684684685,100,100,100,100,42.9472025216706,42.5531914893617,43.8140267927502,40.8983451536643,45.5476753349094,46.7297084318361,47.5965327029157,44.4444444444444,47.4099099099099,45.3828828828829,43.5810810810811,44.1441441441441,43.183609141056
"120","Acropora_halmaherae",93.4782608695652,96.0869565217391,100,100,100,100,38.9057750759878,42.8571428571429,47.7203647416413,40.4255319148936,56.9908814589666,54.4072948328268,55.4711246200608,54.4072948328268,48.4848484848485,45.6521739130435,44.1304347826087,47.6086956521739,50.3039513677812
"121","Acropora_horrida",91.4357682619647,95.2141057934509,100,100,100,100,42.7184466019417,43.6893203883495,45.1897616946161,41.9240953221536,45.8075904677846,47.396293027361,47.83759929391,44.3954104148279,47.6643598615917,45.7178841309824,43.1989924433249,44.5843828715365,44.2188879082083
"122","Acropora_humilis",89.8648648648649,93.2432432432432,100,100,100,100,44.006309148265,43.2965299684543,44.4006309148265,41.4826498422713,45.2681388012618,46.5299684542587,48.1072555205047,43.9274447949527,47.0720720720721,44.8198198198198,43.2432432432432,44.0315315315315,43.0599369085174
"123","Acropora_hyacinthus",89.3709327548807,93.058568329718,100,100,100,100,42.3368740515933,42.1092564491654,43.3990895295903,40.3641881638847,45.2200303490137,46.3581183611533,47.7238239757208,44.2336874051593,47.3969631236443,45.3362255965293,42.9501084598698,44.0347071583514,43.3232169954477
"124","Acropora_inermis",89.4039735099338,92.7152317880795,100,100,100,100,43.3204633204633,42.3938223938224,43.8610038610039,40.7722007722008,45.2509652509653,45.945945945946,47.1814671814672,44.015444015444,47.0198675496689,44.8123620309051,43.3774834437086,44.2604856512141,42.4710424710425
"125","Acropora_insignis",91.0144927536232,94.2028985507246,100,100,100,100,44.5121951219512,44.0040650406504,46.1382113821138,42.2764227642276,48.1707317073171,49.7967479674797,49.6951219512195,46.3414634146341,47.8260869565217,46.231884057971,43.4782608695652,44.4927536231884,45.7317073170732
"126","Acropora_intermedia",90.4761904761905,93.8095238095238,100,100,100,100,42.8690575479566,43.2026688907423,44.2869057547957,41.0341951626355,45.2877397831526,47.1226021684737,48.3736447039199,44.1201000834028,47.6762820512821,45.3571428571429,43.3333333333333,44.4047619047619,43.7864887406172
"127","Acropora_kirstyae",90.990990990991,93.993993993994,100,100,100,100,45.6361724500526,45.4258675078864,47.739221871714,43.4279705573081,49.31650893796,50.3680336487907,50.68349106204,47.1083070452156,47.7477477477478,46.2462462462462,43.993993993994,44.2942942942943,47.0031545741325
"128","Acropora_latistella",89.6629213483146,93.4831460674157,100,100,100,100,42.9245283018868,42.7672955974843,44.1037735849057,41.1163522012579,44.811320754717,46.3050314465409,47.6415094339623,43.9465408805031,47.4157303370787,45.1685393258427,43.2584269662921,44.0449438202247,42.7672955974843
"129","Acropora_listeri",89.9328859060403,93.2885906040269,100,100,100,100,43.6619718309859,43.1142410015649,44.3661971830986,41.3928012519562,45.226917057903,46.4006259780908,48.1220657276995,43.9749608763693,47.0917225950783,44.8545861297539,43.2885906040268,44.0715883668904,42.8794992175274
"130","Acropora_longicyathus",89.9297423887588,93.2084309133489,100,100,100,100,42.8219852337982,43.642329778507,44.954881050041,41.0992616899098,45.8572600492207,47.1698113207547,48.4003281378179,44.3806398687449,47.3067915690867,45.3161592505855,43.3255269320843,43.9110070257611,43.4782608695652
"131","Acropora_loripes",89.9543378995434,93.37899543379,100,100,100,100,43.1309904153355,42.9712460063898,44.3290734824281,41.2140575079872,45.2875399361022,46.7252396166134,47.8434504792332,44.0894568690096,47.3744292237443,45.3196347031963,43.2648401826484,44.0639269406393,43.1309904153355
"132","Acropora_lovelli",89.9676375404531,92.8802588996764,100,100,100,100,51.8728717366629,49.7162315550511,47.4460839954597,47.900113507378,50.1702610669694,51.7593643586833,52.4404086265607,48.8081725312145,47.2491909385113,46.2783171521036,46.7637540453074,45.3074433656958,47.6730987514188
"133","Acropora_lutkeni",89.9328859060403,92.6174496644295,100,100,100,100,43.8087774294671,43.1034482758621,44.435736677116,41.3009404388715,45.6112852664577,46.3949843260188,48.0407523510972,44.3573667711599,46.9798657718121,44.8545861297539,43.6241610738255,44.0715883668904,42.9467084639498
"134","Acropora_macrostoma",89.1566265060241,93.6746987951807,100,100,100,100,45.7233368532207,44.9841605068638,46.0401267159451,43.2946145723337,49.9472016895459,51.1087645195354,51.2143611404435,47.5184794086589,47.7409638554217,45.933734939759,43.9759036144578,44.578313253012,46.3569165786695
"135","Acropora_microclados",89.7368421052632,92.6315789473684,100,100,100,100,44.8434622467772,44.1988950276243,45.9484346224678,42.3572744014733,47.1454880294659,48.8029465930018,50.3683241252302,45.5801104972376,47.3684210526316,45.9210526315789,43.421052631579,44.078947368421,45.0276243093923
"136","Acropora_microphthalma",89.6470588235294,93.4117647058823,100,100,100,100,43.363561417972,43.5284418796373,44.6826051112943,41.7971970321517,45.4245671887881,47.0733718054411,48.6397361912613,44.4352844187964,47.4117647058824,45.4117647058823,43.2941176470588,44,43.6933223413026
"137","Acropora_millepora",92.1824104234528,94.4625407166124,100,100,100,100,46.127562642369,43.9635535307517,47.8359908883827,42.8246013667426,48.8610478359909,50.1138952164009,51.0250569476082,47.2665148063781,47.7748691099476,45.928338762215,43.3224755700326,44.9511400651466,45.5580865603645
"138","Acropora_monticulosa",90.5714285714286,94,100,100,100,100,45.045045045045,44.044044044044,45.4454454454455,42.2422422422422,48.6486486486487,50.3503503503503,50.6506506506507,46.7467467467468,47.8571428571429,46,43.2857142857143,44.5714285714286,45.6456456456456
"139","Acropora_muricata",91.304347826087,93.7888198757764,100,100,100,100,45.0489662676823,43.9608269858542,46.7899891186072,42.7638737758433,49.1838955386289,49.8367791077258,50.1632208922742,46.7899891186072,47.5155279503106,45.9627329192547,43.6335403726708,44.4099378881988,44.9401523394995
"140","Acropora_nasuta",89.8230088495575,92.9203539823009,100,100,100,100,43.6434108527132,42.9457364341085,44.031007751938,41.3953488372093,45.3488372093023,46.1240310077519,47.8294573643411,43.953488372093,47.0132743362832,44.9115044247788,43.2522123893805,44.1371681415929,42.7906976744186
"141","Acropora_nobilis",89.7550111358575,93.0957683741648,100,100,100,100,43.7158469945355,43.0913348946136,44.3403590944575,41.3739266198283,45.2771272443404,46.2919594067135,48.0093676814988,44.0281030444965,46.9933184855234,44.8775055679287,43.3184855233853,44.097995545657,42.9352068696331
"142","Acropora_palmerae",88.974358974359,92.3076923076923,100,100,100,100,45.1033243486074,43.3962264150943,45.7322551662174,42.2282120395328,46.8104222821204,48.4276729559748,49.685534591195,45.3728661275831,47.0512820512821,45.5128205128205,43.3333333333333,44.2307692307692,44.5642407906559
"143","Acropora_paniculata",89.922480620155,92.5064599483204,100,100,100,100,45.2898550724638,43.2971014492754,45.5615942028986,42.2101449275362,47.463768115942,48.6413043478261,49.5471014492754,45.7427536231884,47.0284237726098,45.4780361757106,43.5400516795866,44.1860465116279,44.2934782608696
