"","feature","EM_Feature_CombinedMetric_585","EM_Feature_MHW_585","EM_Feature_velocity_585","EM_Feature_o2os_585","EM_Feature_phos_585","EM_Feature_tos_585"
"122","Acropora_humilis",54.6762589928058,56.4148681055156,57.7937649880096,49.6402877697842,43.2254196642686,47.6618705035971
"123","Acropora_hyacinthus",54.0757749712974,56.601607347876,57.6349024110218,49.9425947187141,42.2502870264064,47.4741676234214
"124","Acropora_inermis",54.8973607038123,56.3049853372434,58.1818181818182,50.2639296187683,43.108504398827,48.4457478005865
"125","Acropora_insignis",54.41400304414,56.0121765601218,55.2511415525114,47.4124809741248,43.8356164383562,43.37899543379
"126","Acropora_intermedia",55.3164556962025,56.5822784810127,57.2784810126582,50.126582278481,42.9113924050633,46.9620253164557
"127","Acropora_kirstyae",53.2283464566929,54.7244094488189,54.5669291338583,47.1653543307087,43.9370078740157,42.4409448818898
"128","Acropora_latistella",54.8984468339307,56.9295101553166,58.0047789725209,49.9402628434886,42.5925925925926,47.8494623655914
"129","Acropora_listeri",54.6642899584076,56.4468211527035,58.1699346405229,49.9108734402852,43.0184194890077,48.0095068330362
"130","Acropora_longicyathus",53.9850560398506,56.3511830635118,57.0983810709838,48.879202988792,42.4034869240349,46.5130759651308
"131","Acropora_loripes",54.7489413188143,56.442831215971,57.7132486388385,49.848759830611,42.7102238354507,47.610405323654
"132","Acropora_lovelli",47.9763912310287,52.5295109612142,56.4080944350759,46.6273187183811,43.3389544688027,41.0623946037099
"133","Acropora_lutkeni",54.3504171632896,56.0786650774732,57.8069129916567,49.9404052443385,43.2061978545888,47.7949940405244
"134","Acropora_macrostoma",51.1517077045274,53.693407466243,54.0111199364575,45.5917394757744,44.0826052422558,40.5877680698967
"135","Acropora_microclados",52.1769177608846,55.3559087767795,55.9778852798894,46.5100207325501,42.9163787145819,43.5383552176918
"136","Acropora_microphthalma",54.9656464709557,56.7145534041224,57.4016239850094,49.9687695190506,42.2860712054966,47.0955652717052
"137","Acropora_millepora",56.480686695279,56.3948497854077,53.4763948497854,46.8669527896996,45.8369098712446,43.0901287553648
"138","Acropora_monticulosa",53.4277198211624,55.7377049180328,55.0670640834575,46.1251862891207,43.5171385991058,41.9523099850969
"139","Acropora_muricata",55.6372549019608,56.6176470588235,54.5751633986928,47.3039215686275,44.4444444444444,43.6274509803922
"140","Acropora_nasuta",54.7856723429243,56.6059894304169,58.3675866118614,49.9119201409278,43.1591309453905,48.2677627715796
"141","Acropora_nobilis",54.6745562130178,56.4497041420118,58.2248520710059,49.9408284023669,43.0769230769231,48.1065088757396
"142","Acropora_palmerae",51.9568151147099,55.8029689608637,56.5452091767881,46.1538461538462,42.5775978407557,44.0620782726046
"143","Acropora_paniculata",51.9348268839104,55.5329260013578,56.0760353021045,46.6395112016293,42.9735234215886,44.1276306856755
"144","Acropora_parilis",54.5523520485584,56.1456752655539,54.7040971168437,47.6479514415782,43.5508345978756,43.7784522003035
"145","Acropora_polystoma",54.7714514835605,56.5356856455493,54.0497193263833,46.6720128307939,44.6672012830794,42.5821972734563
"146","Acropora_prostrata",51.8345563709139,55.7038025350233,56.5710473649099,46.4309539693129,42.2948632421614,44.1627751834556
"147","Acropora_pulchra",54.4357272178636,56.6686783343392,57.7549788774894,49.7284248642124,42.4260712130356,47.3747736873868
"148","Acropora_rambleri",54.2768273716952,55.5987558320373,53.4214618973561,46.7340590979782,43.3125972006221,41.2908242612753
"149","Acropora_retusa",54.8004987531172,56.2967581047382,57.9800498753117,50.0623441396509,43.142144638404,48.0673316708229
"150","Acropora_robusta",54.6951219512195,56.3414634146341,57.6219512195122,49.8780487804878,42.9268292682927,47.3780487804878
"151","Acropora_rosaria",54.3318649045521,55.2129221732746,55.0660792951542,48.0176211453744,44.0528634361233,43.9794419970631
"152","Acropora_samoensis",54.9194991055456,56.9469290399523,58.0799045915325,49.9105545617174,42.6952892069171,47.9427549194991
"153","Acropora_sarmentosa",54.4492843808339,56.502800248911,57.1873055382701,50.0933416303671,42.4393279402614,46.8574984443062
"154","Acropora_secale",54.6261089987326,56.7173637515843,56.7807351077313,49.8098859315589,42.8390367553866,46.6413181242079
"155","Acropora_selago",52.1433591004919,55.3056921995784,55.4462403373155,46.4511595221363,43.2888264230499,43.0077301475755
"156","Acropora_solitaryensis",57.3053368328959,56.5179352580927,53.2808398950131,47.0691163604549,45.7567804024497,43.0446194225722
"157","Acropora_spathulata",60.1423487544484,51.8386714116251,47.8054567022539,46.7378410438909,48.8730723606168,38.7900355871886
"158","Acropora_speciosa",54.8615582743078,56.7933032839665,56.1493882807469,50.4829362524147,42.369607211848,47.0701867353509
"159","Acropora_spicifera",57.4866310160428,56.3279857397504,52.5846702317291,46.4349376114082,46.524064171123,42.6916221033868
"160","Acropora_subglabra",57.3394495412844,56.7889908256881,51.1926605504587,47.6146788990826,45.2293577981651,42.9357798165138
"161","Acropora_subulata",54.7076923076923,56.6153846153846,57.5384615384615,50.1538461538461,42.4,47.2
"162","Acropora_tenella",54.1055718475073,57.1114369501466,53.1524926686217,46.4809384164223,42.8885630498534,42.9618768328446
"163","Acropora_tenuis",54.9066827212523,56.7730282962071,57.9169175195665,49.9698976520169,42.7453341360626,47.8025285972306
"164","Acropora_teres",52.5667351129363,56.1943874058864,55.7152635181383,46.4065708418891,43.0527036276523,44.8323066392882
"165","Acropora_valenciennesi",56.0457516339869,56.9444444444444,53.921568627451,46.9771241830065,45.4248366013072,44.1176470588235
"166","Acropora_valida",54.5351473922902,56.9160997732426,57.9365079365079,50.1133786848073,42.4036281179138,48.015873015873
"167","Acropora_vaughani",55.0769230769231,57.2307692307692,57.6615384615385,50.2153846153846,42.4615384615385,47.5692307692308
"168","Acropora_verweyi",54.0601930721181,56.1044860874503,58.09199318569,50.2555366269165,42.7030096536059,47.870528109029
"169","Acropora_willisae",55.8774834437086,56.2086092715232,53.9735099337748,47.0198675496689,44.8675496688742,43.294701986755
"170","Acropora_yongei",57.181328545781,56.1938958707361,52.6032315978456,46.7684021543986,46.4991023339318,42.6391382405745
"171","Acrosterigma_dianthinum",51.2983266012695,54.1257934218119,54.2412002308136,45.3548759376803,42.8159261396422,40.7386035776111
"172","Acrosterigma_hobbsae",49.0229885057471,52.7586206896552,53.6781609195402,44.7701149425287,42.7011494252874,39.5402298850575
"173","Acrosterigma_maculosum",59.8039215686275,55.9803921568627,49.0196078431373,47.7450980392157,47.156862745098,42.156862745098
"174","Acrosterigma_profundum",40.0916380297824,56.4719358533792,61.5120274914089,42.3825887743414,36.9988545246277,42.2680412371134
"175","Acrosterigma_punctolineatum",50.6697728596389,53.5235876528829,53.9895165987187,45.8357600465929,42.1665695981363,40.3610949330227
"176","Acrosterigma_selene",32.6996197718631,48.6692015209125,82.5095057034221,35.361216730038,35.361216730038,32.319391634981
"177","Acrosterigma_simplex",52.4639423076923,54.4471153846154,53.6057692307692,45.8533653846154,43.2692307692308,41.5264423076923
"178","Acrosterigma_transcendens",55.1297898640297,56.7985166872682,57.4783683559951,50.2472187886279,42.8924598269468,47.5896168108776
"179","Acrosterigma_unicolor",44.8717948717949,52.0833333333333,50.1602564102564,53.525641025641,47.5961538461538,41.3461538461538
"180","Acryptolaria_conferta",70.1846965699208,59.8944591029024,68.6015831134565,66.754617414248,47.3614775725594,73.0870712401055
"181","Actaea_polyacantha",58.719646799117,57.1743929359823,53.1272994849154,51.3612950699043,44.0765268579838,46.2104488594555
"182","Actaeodes_consobrinus",60.3318250377074,57.315233785822,52.8657616892911,51.2066365007541,44.2684766214178,46.7571644042232
"183","Actaeodes_hirsutissimus",53.7562604340568,56.6499721758486,57.3734001112966,50.2504173622704,41.6805787423484,47.4123539232053
"184","Actaeodes_tomentosus",53.9221064179923,56.6648381788261,57.6522216127263,50.1919912232584,42.0735052111903,47.7783872737246
"185","Actaeomorpha_erosa",52.3456790123457,56.0493827160494,57.7160493827161,45.6172839506173,42.3456790123457,45.8641975308642
"186","Acteocina_lepta",65.0366748166259,61.3691931540342,72.1271393643032,70.9046454767726,39.6088019559902,78.9731051344743
"187","Actinodendron_plumosum",53.2182103610675,48.8226059654631,52.276295133438,51.1773940345369,47.2527472527472,41.7582417582418
"188","Actinopyga_caerulea",59.6774193548387,54.3778801843318,47.926267281106,46.0829493087558,47.926267281106,40.3225806451613
"189","Actinopyga_capillata",51.3804713804714,55.5555555555556,55.4882154882155,47.003367003367,42.0875420875421,42.6262626262626
"190","Actinopyga_crassa",52.6798307475317,57.6868829337094,57.3342736248237,47.2496473906911,40.7616361071932,43.3004231311707
"191","Actinopyga_echinites",54.6754020250149,56.3430613460393,58.1298391899941,50.0297796307326,42.9422275163788,48.0047647409172
"192","Actinopyga_lecanora",52.9411764705882,55.7734204793028,55.6281771968046,46.0421205519245,43.2098765432099,42.7015250544662
"193","Actinopyga_mauritiana",54.4754001185536,56.1944279786603,58.1505631298162,50.0889152341434,43.0349733254298,48.014226437463
"194","Actinopyga_miliaris",53.2544378698225,54.585798816568,54.4378698224852,46.9674556213018,42.603550295858,40.9023668639053
"195","Actinopyga_palauensis",51.9074421513446,54.5966228893058,56.9105691056911,48.1550969355847,43.1519699812383,46.0287679799875
"196","Actinopyga_spinea",42.4311926605505,51.7201834862385,56.9954128440367,49.7706422018349,45.756880733945,42.3165137614679
"197","Actinopyga_varians",51.4093959731544,54.0939597315436,58.7919463087248,51.5436241610738,43.2885906040268,47.3825503355705
"198","Actinotrichia_fragilis",52.3066485753053,55.9023066485753,55.5630936227951,46.8792401628222,42.5373134328358,43.0122116689281
"199","Actumnus_setifer",60.1307189542484,51.7429193899782,49.3464052287582,48.0392156862745,48.3660130718954,40.1960784313725
"200","Aega_alazon",35.7476635514019,45.5607476635514,68.4579439252336,34.3457943925234,46.4953271028037,39.018691588785
"201","Aega_excisa",70.0167504187605,68.676716917923,55.2763819095477,53.4338358458961,32.6633165829146,44.7236180904523
"202","Aega_vigilans",42.5655976676385,59.4752186588921,51.3119533527697,55.6851311953353,38.1924198250729,38.7755102040816
"203","Aegaeon_lacazei",52.4313725490196,54.7450980392157,57.2156862745098,46.4313725490196,42.7058823529412,45.9607843137255
"204","Aegaeon_rathbuni",51.655881233346,54.5108488770461,55.8431671107727,45.5652835934526,41.7586600685192,43.9665017129806
"205","Aegina_citrea",51.865671641791,51.9589552238806,54.9673507462687,46.7117537313433,39.785447761194,44.3330223880597
"206","Aeginura_grimaldii",51.7001915708812,51.9875478927203,54.6455938697318,46.455938697318,40.205938697318,43.654214559387
"207","Aegires_exeches",54.0787221905305,56.6457501426127,57.3302909298346,50.0855675984027,41.814033086138,46.8339988590987
"208","Aegisthus_mucronatus",35.5267333016024,39.1123274631128,39.3741075678248,37.9779470093606,45.9027447247342,33.0993177851817
"209","Aenigmathura_calliandra",34.0425531914894,53.9007092198582,82.9787234042553,35.4609929078014,38.2978723404255,34.0425531914894
"210","Aequorea_globosa",64.7435897435898,58.3333333333333,51.2820512820513,72.4358974358974,50,48.7179487179487
"211","Aesopia_cornuta",60.5189990732159,57.2752548656163,50.6024096385542,48.3781278962002,45.8758109360519,43.0027803521779
"212","Aesopus_clausiliformis",51.8209408194234,54.4764795144158,55.6145675265554,45.9028831562974,42.5644916540212,42.0333839150228
"213","Aethaloperca_rogaa",56.479217603912,57.7017114914425,52.078239608802,46.7807660961695,44.9877750611247,43.3577832110839
"214","Aethra_edentata",54.5290941811638,55.9088182363527,57.8284343131374,49.6100779844031,43.251349730054,47.750449910018
"215","Aethra_scruposa",54.1522491349481,55.7670126874279,58.1314878892734,50.1730103806228,42.6758938869666,47.8662053056517
"216","Aetideus_giesbrechti",100,100,50,50,50,50
"217","Aetobatus_flagellum",60,57.0754716981132,50.0943396226415,48.3018867924528,46.1320754716981,42.5471698113208
"218","Aetobatus_narinari",51.8562874251497,55.9880239520958,56.5269461077844,47.3053892215569,42.3353293413174,45.0898203592814
"219","Aetobatus_ocellatus",54.1826134499727,57.1897211591033,57.7364680153089,50.0820120284308,41.9901585565883,47.8950246036085
"220","Afrocardium_exochum",55.6378600823045,48.9711934156379,43.0452674897119,44.9382716049383,46.4197530864198,37.4485596707819
"221","Afrocardium_infantile",62.9014396456257,58.0287929125138,48.9479512735327,46.9545957918051,42.8571428571429,41.5282392026578
"222","Afrocardium_richardi",52.7358490566038,55.4245283018868,56.2735849056604,48.7264150943396,42.4528301886792,45.8018867924528
"223","Agalma_elegans",51.0514865844815,63.5968092820885,64.1769398114576,53.952139231327,36.8382886149384,49.3836113125453
"224","Agalma_okeni",53.2250123092073,55.6868537666174,57.3609059576563,49.5814869522403,42.1467257508616,46.8242245199409
"225","Agelas_ceylonica",49.2904446546831,54.1154210028382,52.5070955534532,49.2904446546831,43.8978240302744,41.9110690633869
"226","Agelas_clathrodes",47.9758828596038,51.2489233419466,54.6942291128338,44.2721791559001,43.5831180017227,39.6210163652024
"227","Agelas_mauritiana",55.3554502369668,53.175355450237,49.2890995260664,46.824644549763,46.7298578199052,39.6208530805687
"228","Agelas_novaecaledoniae",36.4928909952607,42.1800947867299,79.6208530805687,33.6492890995261,33.175355450237,32.7014218009479
"229","Aglaophamus_dibranchis",61.7445482866044,52.7725856697819,47.4766355140187,46.0436137071651,47.6635514018692,43.5514018691589
"230","Aglaophamus_verrilli",69.3379790940767,61.6724738675958,72.4738675958188,72.8222996515679,47.3867595818815,78.0487804878049
"231","Aglaophenia_cupressina",53.6231884057971,52.4844720496894,51.3457556935818,47.3084886128364,46.583850931677,39.4409937888199
"232","Aglaophenia_lophocarpa",68.4365781710914,60.1769911504425,68.7315634218289,69.9115044247788,48.377581120944,78.4660766961652
"233","Aglaophenia_postdentata",41.8084153983885,52.1038495971352,56.7591763652641,48.0752014324082,44.3151298119964,42.7036705461056
"234","Aglaura_hemistoma",54.2570068746695,56.1607615018509,56.4251718667372,49.497620306716,42.0412480169223,46.1660497091486
"235","Agnezia_glaciata",48.2758620689655,41.3793103448276,79.3103448275862,37.9310344827586,41.3793103448276,44.8275862068966
"236","Agononida_incerta",49.2399815753109,53.8922155688623,54.7673883003224,43.3901427913404,41.2252418240442,40.4421925380009
"237","Agononida_simillima",66.2460567823344,68.1388012618297,77.2870662460568,75.0788643533123,30.2839116719243,80.1261829652997
"238","Agononida_squamosa",48.7781954887218,52.8195488721805,54.7932330827068,42.8101503759398,42.1522556390977,40.0375939849624
"239","Ahliesaurus_berryi",41.1103199351781,40.7984874898716,43.2612271957178,42.7087681390724,43.0893510447615,45.451420433619
"240","Ahliesaurus_brevis",51.5966386554622,62.0168067226891,44.0336134453782,30.0840336134454,55.6302521008403,31.9327731092437
"241","Aidanosagitta_neglecta",53.3627884143348,55.86647029946,57.4374079528719,49.3372606774669,42.2680412371134,46.8826705940108
"242","Aidanosagitta_oceania",54.7280334728033,53.9748953974895,51.7991631799163,55.4811715481172,43.1799163179916,46.6108786610879
"243","Aidanosagitta_regularis",53.3375314861461,56.8639798488665,53.3375314861461,47.6700251889169,41.2468513853904,42.7581863979849
"244","Aioliops_megastigma",57.1001494768311,49.3273542600897,47.6831091180867,48.8789237668161,50.373692077728,35.575485799701
"245","Aioliops_novaeguineae",59.1203104786546,51.7464424320828,46.8305304010349,45.7956015523933,48.124191461837,38.6804657179819
"246","Aioliops_tetrophthalmus",58.3333333333333,70.4545454545455,70.4545454545455,56.8181818181818,40.9090909090909,69.6969696969697
"247","Aipysurus_duboisii",57.5604838709677,54.3346774193548,48.3870967741936,46.7741935483871,47.1774193548387,39.9193548387097
"248","Aipysurus_eydouxii",61.138014527845,54.9636803874092,49.273607748184,46.3680387409201,46.9733656174334,40.9200968523002
"249","Aipysurus_laevis",57.9533941236069,54.2046605876393,50.2532928064843,47.0111448834853,46.7071935157042,40.3242147922999
"250","Akera_soluta",61.1940298507463,57.3948439620081,54.6811397557666,51.4246947082768,40.8412483039349,39.8914518317503
"251","Alainodaeus_nuku",71.9387755102041,60.2040816326531,60.7142857142857,72.4489795918367,32.1428571428571,70.9183673469388
"252","Alainodaeus_rimatara",48.4759095378564,63.5201573254671,77.0894788593904,49.6558505408063,33.9233038348083,59.4886922320551
"253","Alainosquilla_foresti",40.6735751295337,49.0500863557858,56.4766839378238,47.8411053540587,43.4369602763385,39.6373056994819
"254","Alatina_alata",50.1859842285374,50.4240440410653,54.6644844517185,46.600208302336,37.3605118285969,46.555572087487
"255","Alaysia_spiralis",35.2760061579063,47.1739608533099,48.5045084671212,35.1330547613811,39.7734770178139,37.3103144930724
"256","Albula_argentea",50.3483217226092,54.1481950601647,54.401519949335,46.2317922735909,42.9385687143762,42.8752374920836
"257","Albula_oligolepis",62.10407239819,54.4117647058823,51.0180995475113,47.0588235294118,48.1900452488688,41.5158371040724
"258","Albunea_bulla",44.6043165467626,65.4676258992806,79.3165467625899,46.7625899280576,37.9496402877698,57.1942446043165
"259","Albunea_microps",52.0805369127517,55.503355704698,55.9731543624161,46.8456375838926,42.1476510067114,42.9530201342282
"260","Alderina_tuberosa",49.3585827733659,51.9853390348198,53.8179596823458,44.4715943799633,43.0054978619426,39.2180818570556
"261","Alectis_ciliaris",54.2420814479638,56.447963800905,57.2963800904977,49.60407239819,42.2511312217195,47.341628959276
"262","Alectis_indica",62.5623960066556,57.5707154742097,52.2462562396007,51.5806988352745,44.2595673876872,46.5058236272879
"263","Alectona_triradiata",37.2881355932203,42.3728813559322,79.0960451977401,33.8983050847458,32.2033898305085,32.2033898305085
"264","Alectryonella_plicatula",57.9556412729026,55.8341369334619,52.5554484088717,46.7695274831244,46.480231436837,42.3336547733848
"265","Alepes_apercna",57.2609208972845,53.9551357733176,46.517119244392,45.1003541912633,46.9893742621015,38.961038961039
"266","Alepes_djedaba",62.6506024096386,56.9045412418906,52.0852641334569,50.9731232622799,45.7831325301205,46.1538461538462
"267","Alepes_vari",61.6,55.0857142857143,49.6,46.9714285714286,48.9142857142857,41.4857142857143
"268","Alepisaurus_ferox",41.1286744315031,37.3211314475874,38.2418191902385,41.1952301719357,48.2279534109817,40.3189129229063
"269","Aliaporcellana_suluensis",52.5316455696203,56.4556962025316,55.6962025316456,47.1518987341772,41.5822784810127,43.2278481012658
"270","Alima_hieroglyphica",50.6072874493927,54.17004048583,56.1133603238866,46.2348178137652,44.2914979757085,42.3481781376518
"271","Alimopsoides_tuberculatus",44.7976878612717,65.3179190751445,74.5664739884393,39.8843930635838,37.5722543352601,52.0231213872832
"272","Alionematichthys_crassiceps",46.0820895522388,51.5858208955224,56.5298507462687,47.4813432835821,43.5634328358209,41.9776119402985
"273","Alionematichthys_piger",54.0638169777243,55.8097531607465,57.8567128236002,50.0903070439494,42.6851294400963,47.682119205298
"274","Alionematichthys_riukiuensis",52.3357664233577,55.4744525547445,54.963503649635,46.4233576642336,43.2116788321168,42.1897810218978
"275","Alionematichthys_winterbottomi",45.9349593495935,75.2032520325203,71.1382113821138,43.4959349593496,34.9593495934959,66.6666666666667
"276","Allocyttus_verrucosus",34.2723004694836,32.8638497652582,81.2206572769953,31.924882629108,35.6807511737089,32.3943661971831
"277","Alloeocomatella_pectinifera",51.7150395778364,56.3324538258575,53.957783641161,46.8997361477573,41.88654353562,42.8100263852243
"278","Alloeocomatella_polycladia",54.5311268715524,56.8951930654058,53.9795114263199,46.414499605989,44.5232466509062,43.1048069345942
"279","Allogalathea_elegans",56.8924302788845,57.3705179282869,52.191235059761,47.0119521912351,44.9402390438247,42.9482071713147
"280","Allosergestes_sargassi",61.3522537562604,57.5125208681135,69.3656093489149,62.0200333889816,37.6460767946578,75.1252086811352
"281","Allothunnus_fallai",32.4485239394691,63.6318531381791,72.2153311833292,31.9523691391714,34.408335400645,35.3758372612255
"282","Alopias_pelagicus",41.2785504657394,34.6263451150525,33.0185870443622,37.3314618689124,61.4180596316618,37.965207775084
"283","Alopias_superciliosus",41.0569447952626,37.6554124217676,38.1914624905279,41.0597513401252,48.5363868541439,39.9680053885661
"284","Alopias_vulpinus",41.9734795170013,36.7619823690644,35.3544707015334,38.9991851248241,57.1931254166975,38.7065708571005
"285","Alox_ornatum",51.5907673112913,54.1484716157205,54.1484716157205,45.7267623206488,42.6699937616968,40.9232688708671
"286","Alpheopsis_aequalis",54.0481400437637,56.7833698030635,57.7680525164114,50,42.5054704595186,48.0306345733042
"287","Alpheopsis_diabolus",54.1930937279774,55.1092318534179,57.0824524312896,48.907681465821,43.4108527131783,45.6659619450317
"288","Alpheopsis_trispinosus",42.2101449275362,50.7246376811594,55.8876811594203,47.3731884057971,42.6630434782609,41.213768115942
"289","Alpheus_acutocarinatus",58.9366515837104,54.1855203619909,46.8325791855204,45.814479638009,47.737556561086,39.4796380090498
"290","Alpheus_acutofemoratus",51.6961651917404,54.7935103244838,59.1445427728613,50.5899705014749,43.952802359882,47.5663716814159
"291","Alpheus_alcyone",53.7688442211055,56.2814070351759,57.2305974316025,49.9162479061977,42.5460636515913,47.571189279732
"292","Alpheus_barbatus",60.472972972973,52.8153153153153,48.536036036036,48.0855855855856,47.5225225225225,40.4279279279279
"293","Alpheus_bellimanus",72.1649484536082,60.3092783505155,61.340206185567,73.7113402061856,31.9587628865979,71.6494845360825
"294","Alpheus_bidens",55.7506053268765,57.4455205811138,56.3559322033898,50.726392251816,42.2518159806295,46.9733656174334
"295","Alpheus_bisincisus",60.8315098468271,56.4551422319475,48.0306345733042,45.1859956236324,47.0459518599562,42.2319474835886
"296","Alpheus_bradypus",42.8403755868545,54.6948356807512,60.7981220657277,46.9483568075117,46.2441314553991,49.8826291079812
"297","Alpheus_brevipes",50.2259036144578,51.1295180722892,55.1204819277108,45.6325301204819,44.0512048192771,42.2439759036145
"298","Alpheus_bucephalus",53.9813289401428,56.562328390994,57.660626029654,50.1372872048325,42.339373970346,47.8857770455794
"299","Alpheus_canaliculatus",59.0304182509506,51.9961977186312,47.9087452471483,43.9163498098859,50.9505703422053,40.6844106463878
"300","Alpheus_clypeatus",45.6561922365989,55.1756007393715,62.1072088724584,49.3530499075786,44.4547134935305,50.8317929759704
"301","Alpheus_coetivensis",58.9935760171306,50.6423982869379,48.2869379014989,49.678800856531,46.4668094218415,42.0770877944326
"302","Alpheus_collumianus",53.337072349972,56.14133482894,57.4312955692653,50.2523836231071,42.0078519349411,47.5602916432978
"303","Alpheus_compressus",50.9433962264151,55.0499445061043,54.3285238623751,45.5604883462819,42.2863485016648,41.5649278579356
"304","Alpheus_coutierei",46.415770609319,54.4802867383513,58.1541218637993,53.405017921147,43.8172043010753,49.910394265233
"305","Alpheus_crockeri",53.516295025729,55.746140651801,57.9188107489994,50.314465408805,42.4814179531161,47.7415666094911
"306","Alpheus_diadema",54.5287637698898,56.1199510403917,58.3231334149327,49.6328029375765,43.390452876377,48.0416156670747
"307","Alpheus_djeddensis",54.9873737373737,56.6287878787879,58.2070707070707,49.5580808080808,42.9924242424242,47.7272727272727
"308","Alpheus_dolerus",52.9306220095694,54.3062200956938,57.4760765550239,49.5813397129187,43.1818181818182,46.9497607655502
"309","Alpheus_edamensis",53.7185354691076,56.0068649885583,58.0091533180778,50.1716247139588,42.6201372997712,47.9405034324943
"310","Alpheus_edwardsii",61.8525896414343,54.8804780876494,51.99203187251,48.9043824701195,47.2111553784861,43.2270916334661
"311","Alpheus_ehlersii",51.0756419153366,53.4351145038168,54.4066620402498,46.2179042331714,44.3442054129077,43.9972241498959
"312","Alpheus_eulimene",52.1286231884058,54.9365942028985,56.7028985507246,48.4601449275362,41.9836956521739,46.0597826086957
"313","Alpheus_frontalis",52.4390243902439,55.4878048780488,57.0630081300813,49.5426829268293,41.5142276422764,46.1382113821138
"314","Alpheus_gracilipes",54.9854227405248,56.6763848396502,58.4256559766764,50.0874635568513,43.1486880466472,48.4548104956268
"315","Alpheus_gracilis",54.7885572139303,56.3432835820896,58.1467661691542,49.5024875621891,43.4701492537313,47.8855721393035
"316","Alpheus_hailstonei",52.7861771058315,55.4643628509719,56.7170626349892,47.4730021598272,42.3758099352052,45.7019438444924
"317","Alpheus_idiocheles",54.4282029234738,53.5683576956148,52.1066208082545,51.676698194325,44.3680137575236,45.4858125537403
"318","Alpheus_ladronis",41.726618705036,47.1223021582734,42.8057553956835,58.9928057553957,39.2086330935252,41.0071942446043
"319","Alpheus_lobidens",55.224787363305,56.865127582017,58.0801944106926,50.3037667071689,42.8311057108141,47.812879708384
"320","Alpheus_lottini",54.1993281075028,56.7189249720045,57.3908174692049,50.0559910414334,42.3292273236282,47.7603583426652
"321","Alpheus_malleodigitus",55.5125725338491,56.7375886524823,57.8981302385558,49.645390070922,43.3268858800774,47.5177304964539
"322","Alpheus_microscaphis",48.7632508833922,54.5347467608952,53.9458186101296,57.8327444051826,44.640753828033,50.530035335689
"323","Alpheus_mitis",56.0762509928515,55.4408260524226,55.0436854646545,49.5631453534551,44.6386020651311,46.306592533757
"324","Alpheus_nonalter",51.463700234192,53.6885245901639,54.2154566744731,44.672131147541,43.3255269320843,40.5737704918033
"325","Alpheus_oahuensis",53.421506612996,56.2392179413456,56.5842438182864,49.6262219666475,41.9206440483036,46.4059804485336
"326","Alpheus_obesomanus",54.8217416715371,56.5751022793688,58.3869082407949,49.9123319696084,43.1911163062537,48.3343074225599
"327","Alpheus_ovaliceps",53.0272787757818,54.0918163672655,57.8176979374584,48.9687292082502,43.313373253493,46.6400532268796
"328","Alpheus_pachychirus",53.9450613676213,55.4646405610754,58.1531268264173,50.5552308591467,42.489772063121,48.1589713617767
"329","Alpheus_pacificus",54.5508982035928,56.5269461077844,58.0239520958084,50,42.6946107784431,47.7844311377246
"330","Alpheus_paracrinitus",54.1552008805724,56.7418822234452,57.6774903687397,50.0275178866263,42.4876169510182,48.0462300495322
"331","Alpheus_paradentipes",52.4714828897338,55.4710604140262,57.1187156738488,48.0354879594423,41.9940853400929,46.2610899873257
"332","Alpheus_paralcyone",53.2374100719424,56.8859198355601,57.1942446043165,49.6402877697842,41.4182939362795,47.070914696814
"333","Alpheus_pareuchirus",59.3806921675774,52.6411657559199,51.3661202185792,51.3661202185792,46.9034608378871,44.4444444444444
"334","Alpheus_parvirostris",54.3808411214953,56.1331775700935,58.2359813084112,50.2920560747664,42.7570093457944,48.1892523364486
"335","Alpheus_perplexus",56.3038371182459,54.8159749412686,52.6233359436179,53.1714956930305,44.087705559906,47.6115896632733
"336","Alpheus_pustulosus",66.5876777251185,63.2701421800948,51.5402843601896,51.6587677725119,40.6398104265403,44.3127962085308
"337","Alpheus_rapax",54.8926014319809,57.0405727923628,58.1145584725537,49.9403341288783,42.9594272076372,48.1503579952267
"338","Alpheus_sizou",54.630788485607,56.0075093867334,58.072590738423,49.4367959949937,43.4918648310388,47.8723404255319
"339","Alpheus_spongiarum",57.8604651162791,54.9767441860465,50.6976744186047,46.2325581395349,46.8837209302326,41.953488372093
"340","Alpheus_stanleyi",50.5535055350554,52.3985239852399,38.7453874538745,58.6715867158672,42.8044280442804,43.5424354243542
"341","Alpheus_staphylinus",54.1123085649461,56.4946114577425,57.4588769143505,49.6880317640386,42.7680090754396,47.5893363584799
"342","Alpheus_strenuus",55.4185593770279,56.9759896171317,57.8844905905256,49.4484101232966,43.1537962362103,47.3718364698248
"343","Alpheus_sulcatus",56.3775510204082,57.2066326530612,57.3341836734694,50.6377551020408,42.8571428571429,47.3214285714286
"344","Alticus_saliens",54.2596348884381,54.158215010142,56.6937119675456,45.0304259634888,41.8864097363083,45.9432048681542
"345","Alticus_sertatus",45.4188481675393,53.9267015706806,60.8638743455497,48.1675392670157,39.3979057591623,47.1204188481675
"346","Aluterus_monoceros",61.9637750238322,58.1506196377502,51.3822688274547,50.6196377502383,44.5185891325071,46.4251668255481
"347","Aluterus_scriptus",58.9413447782546,58.7267525035765,54.5779685264664,50,44.0629470672389,47.5679542203147
"348","Alveopora_allingi",50,53.4214618973561,55.1321928460342,46.1897356143079,43.0015552099533,40.9020217729393
