feature,EM_Percentile_tos_585,MM-NorESM2-MM_Percentile_tos_585,MM-IPSL-CM6A-LR_Percentile_tos_585,MM-GFDL-ESM4_Percentile_tos_585,MM-CMCC-ESM2_Percentile_tos_585,MM-CanESM5_Percentile_tos_585
Sigmops_gracilis,34.3069306930693,34.653465346534645,32.57425742574255,32.9207920792079,35,34.3069306930693
Signigobius_biocellatus,31.11111111111108,32.25075528700907,33.8215488215488,34.64646464646465,34.17508417508416,33.35016835016832
Siliquaria_cumingii,32.219626168224316,33.20093457943927,33.855140186915875,33.528037383177534,33.69158878504671,33.36448598130844
Simenchelys_parasitica,34.14004914004916,33.79606879606881,34.48402948402951,34.91400491400493,32.76412776412776,34.82800982800986
Simorhynchotus_antennarius,30.94810379241518,32.345309381237506,31.856287425149667,33.39321357285431,33.9520958083832,33.11377245508983
Sinezona_ferriezi,31.56576200417535,32.36951983298537,32.51565762004175,33.97703549060541,33.97703549060541,33.31941544885177
Sinezona_macleani,30.515743756786115,32.985884907709014,31.16178067318134,33.8599348534202,33.59391965255158,31.807817589576555
Sinezona_plicata,30.461811722912987,32.264653641207815,31.45648312611014,33.32149200710477,34.00532859680285,32.76198934280636
Sinophiura_multispina,33.11111111111111,31.000000000000007,33.44444444444446,34.3333333333333,34.000000000000014,33.11111111111111
Sinosquilla_sinica,33.18,32.199999999999996,34.019999999999996,34.44,33.879999999999995,33.04
Sinustrombus_taurus,35,34.04109589041098,34.04109589041098,34.520547945205486,35,31.64383561643836
Siokunichthys_herrei,32.18750000000003,32.18750000000003,32.96875000000001,34.06250000000001,34.06250000000001,33.125000000000014
Siphamia_argentea,34.69026548672566,34.07079646017698,35,34.38053097345132,34.69026548672566,34.07079646017698
Siphamia_cuneiceps,32.18390804597703,31.379310344827616,33.79310344827585,33.79310344827585,33.99425287356322,32.78735632183907
Siphamia_fistulosa,30.580808080808087,32.34848484848484,33.585858585858595,33.23232323232325,33.23232323232325,33.585858585858595
Siphamia_guttulata,32.725,33.074999999999996,33.949999999999996,33.425,33.599999999999994,33.599999999999994
Siphamia_jebbi,31.42857142857145,31.875000000000007,33.39285714285717,33.749999999999986,34.285714285714285,33.21428571428569
Siphamia_majimai,31.265243902439046,32.43037974683542,33.71951219512197,34.5731707317073,34.1463414634146,33.292682926829265
Siphamia_spinicola,31.27450980392158,32.254901960784295,33.43137254901961,34.313725490196106,34.21568627450981,33.235294117647086
Siphamia_tubifer,30.900216919739716,32.49283667621775,33.405639913232086,33.78524945770065,33.86117136659439,33.25379609544468
Siphamia_tubulata,33.03212851405621,32.048192771084345,34.43775100401608,34.297188755020095,33.87550200803216,32.89156626506023
Siphonaria_atra,32.39776951672863,31.48698884758364,33.828996282527875,33.56877323420075,33.69888475836428,33.04832713754649
Siphonaria_javanica,31.534653465346498,31.672131147541005,33.49834983498353,34.07590759075909,34.07590759075909,33.26732673267325
Siphonaria_laciniosa,31.298076923076948,32.37936772046592,33.56971153846156,33.990384615384606,33.82211538461539,33.233173076923045
Siphonodictyon_mucosum,31.13541666666669,32.34848484848484,33.322916666666686,33.760416666666686,33.979166666666686,33.17708333333331
Siphonosoma_cumanense,30.893333333333306,32.29333333333331,33.32,34.44,34.16,33.13333333333331
Sipunculus_nudus,30.046448087431717,31.36612021857923,30.696721311475375,30.62021857923497,33.41256830601095,30.601092896174844
Sipunculus_phalloides,31.375000000000018,32.64806378132117,33.50000000000003,34.24999999999998,33.81249999999998,33.37499999999998
Sirembo_imberbis,33.490196078431396,33.62745098039215,34.17647058823529,33.901960784313715,33.76470588235297,33.21568627450983
Sirembo_jerdoni,32.7462121212121,32.08333333333331,34.20454545454548,33.939393939393945,33.939393939393945,33.011363636363626
Siriella_thompsonii,30.565610859728487,31.72699849170439,32.202111613876326,32.94117647058825,33.99698340874808,32.57164404223226
Skythrenchelys_macrostomus,32.681388012618314,32.79179810725553,33.89589905362773,34.00630914826495,33.785488958990506,33.34384858044163
Sluiterina_sibogae,33.36901763224183,32.04659949622166,34.16246851385389,33.45717884130979,32.75188916876576,31.561712846347596
Smaragdia_paulucciana,32.07171314741037,34.302788844621496,34.08551068883611,33.4661354581673,33.884462151394395,33.605577689243
Smilium_acutum,30.009765624999996,32.35677083333331,30.214843749999996,31.513671874999996,33.24544270833331,30.39713541666669
Smilium_vaubanianum,33.06532663316582,33.592964824120585,34.12060301507535,35,33.41708542713569,33.76884422110549
Snyderidia_canina,30.235885537509677,31.697602474864688,30.993812838360398,31.86001546790412,33.64655839133799,31.399845320959006
Soestia_zonaria,35,33.61842105263159,35,35,35,34.04109589041098
Solanderia_secunda,31.013667425968077,32.703125,33.40546697038726,34.202733485193626,34.28246013667426,33.1662870159453
Solea_ovata,32.28310502283104,32.60273972602738,33.88127853881281,33.721461187214636,33.721461187214636,33.5616438356164
Solegnathus_hardwickii,31.732186732186708,32.506142506142474,33.36609336609339,34.74201474201472,33.96805896805895,33.45208845208846
Solegnathus_lettiensis,33.30645161290321,32.74193548387097,34.01209677419358,34.576612903225815,34.15322580645164,33.165322580645146
Soleichthys_heterorhinos,31.30606860158309,32.57035647279547,33.614775725593645,34.16886543535619,34.07651715039579,33.245382585751976
Solelucina_koumacia,35,33.27868852459017,35,34.42622950819675,33.27868852459017,35
Solen_grandis,32.025,32.375,33.775,33.599999999999994,33.599999999999994,33.599999999999994
Solen_roseomaculatus,32.30769230769234,32.905982905982896,33.65384615384617,33.50427350427353,33.80341880341881,33.65384615384617
Solenocera_alfonso,33.924914675767916,32.13310580204781,34.16382252559724,34.641638225255946,34.28327645051196,32.73037542662118
Solenocera_annectens,30.46762589928057,30.71942446043163,31.47482014388488,33.4892086330935,34.24460431654675,30.971223021582755
Solenocera_comata,31.072026800670027,32.361809045226146,32.59631490787273,33.71021775544388,34.06197654941375,32.88944723618092
Solenocera_faxoni,33.01724137931037,31.63793103448278,33.620689655172406,33.79310344827585,33.79310344827585,32.93103448275865
Solenocera_melantho,33.1985294117647,32.94117647058825,34.22794117647058,33.97058823529412,33.84191176470587,33.1985294117647
Solenocera_pectinata,32.819672131147506,31.55737704918036,33.85245901639343,33.85245901639343,33.85245901639343,33.16393442622953
Solenocera_rathbuni,31.184210526315766,31.973684210526308,32.43421052631577,33.42105263157892,33.94736842105266,32.82894736842105
Solenostomus_cyanopterus,32.47422680412372,31.51202749140894,33.67697594501716,33.91752577319589,33.91752577319589,33.07560137457044
Solenostomus_paradoxus,31.809392265193335,32.178649237472776,33.74309392265196,34.226519337016576,33.74309392265196,33.16298342541436
Solidobalanus_auricoma,31.598272138228946,32.580993520518376,33.03455723542114,34.31965442764579,33.9416846652268,33.412526997840196
Solidobalanus_ciliatus,33.055555555555536,31.827485380116926,33.5672514619883,34.48830409356724,33.77192982456138,33.26023391812863
Solidobalanus_hawaiensis,31.273764258555136,32.471482889733856,32.80418250950568,33.66920152091258,33.935361216730044,33.0038022813688
Solidobalanus_maldivensis,33.085106382978715,32.76595744680853,33.19148936170214,35,33.72340425531917,33.72340425531917
Solidosagitta_zetesios,34.2808219178082,33.39080459770118,32.18390804597703,35,35,35
Solitariopagurus_triprobolus,33.20093457943927,31.0747663551402,32.54672897196259,32.219626168224316,32.87383177570093,34.83644859813083
Solitariopagurus_trullirostris,31.68103448275864,33.850364963503615,34.606741573033695,34.39655172413796,33.491379310344826,34.34701492537315
Solitariopagurus_tuerkayi,32.22873900293257,33.04985337243401,33.04985337243401,34.28152492668624,33.9736070381232,33.35777126099705
Solmaris_rhodoloma,31.580459770114917,33.18965517241381,33.39080459770118,33.39080459770118,33.39080459770118,34.19540229885059
Solmissus_incisa,34.1633466135458,32.73381294964032,35,34.46768060836499,35,34.43775100401608
Solmundella_bitentaculata,31.346444780635387,32.61928934010152,32.88199697428142,34.364599092284436,33.99394856278364,33.199697428139196
Spadella_cephaloptera,31.718749999999996,32.25705329153608,34.1796875,34.58984375,34.04296875,33.359375
Spadentalina_ingrata,31.69030732860517,32.848699763593345,32.51773049645393,34.17257683215131,33.92434988179671,33.67612293144211
Spadentalina_tubiformis,34.24460431654675,34.37050359712228,34.11870503597122,34.11870503597122,34.37050359712228,33.237410071942435
Sphacelaria_rigidula,30.77039274924468,32.32142857142857,33.731117824773385,34.25981873111784,34.048338368580055,33.3081570996979
Sphacelaria_tribuloides,30.72881355932206,32.14084507042255,33.81355932203389,33.93220338983048,34.16949152542373,33.10169491525421
Sphaeramia_nematoptera,31.09970674486802,32.413793103448256,33.563049853372405,34.58944281524928,34.38416422287391,33.255131964809365
Sphaeramia_orbicularis,30.66465256797586,31.97969543147211,33.51963746223568,34.048338368580055,34.25981873111784,32.99093655589123
Sphaerodromia_nux,31.207674943566587,32.55079006772012,32.55079006772012,33.97291196388264,33.97291196388264,33.261851015801376
Sphaeroma_walkeri,30.583333333333336,32.44444444444441,33.416666666666636,33.749999999999986,34.16666666666666,33.16666666666668
Sphaerosyllis_capensis,32.252066115702505,33.11983471074383,33.11983471074383,34.27685950413221,34.13223140495868,33.69834710743802
Sphagemacrurus_decimalis,34.285714285714285,32.85714285714287,32.85714285714287,35,35,33.57142857142858
Spheciospongia_inconstans,31.232294617563756,32.31376975169301,33.51274787535409,34.20679886685551,34.107648725212435,33.51274787535409
Spheciospongia_solida,30.7820512820513,32.03846153846156,33.38461538461539,33.65384615384617,34.37179487179487,33.115384615384606
Spheciospongia_vagabunda,32.5662251655629,31.7549668874172,33.95695364238408,33.84105960264904,33.72516556291393,33.26158940397349
Sphoeroides_pachygaster,31.91397849462368,32.666666666666686,33.870967741935516,34.92473118279572,33.870967741935516,33.494623655913976
Sphyraena_acutipinnis,31.43603133159272,32.11267605633801,33.5378590078329,34.360313315926916,34.177545691905976,33.355091383812024
Sphyraena_barracuda,31.252525252525217,32.29333333333331,33.37373737373739,33.797979797979806,34.01010101010102,33.23232323232325
Sphyraena_flavicauda,31.057692307692324,32.06401766004416,33.749999999999986,34.326923076923045,34.13461538461541,33.17307692307693
Sphyraena_forsteri,31.126213592232986,32.48717948717948,33.36893203883498,34.11650485436893,33.84466019417476,33.57281553398059
Sphyraena_helleri,30.896017699115028,32.134955752212385,33.29646017699113,33.60619469026547,34.22566371681415,33.29646017699113
Sphyraena_jello,33.199356913183294,32.07395498392281,33.87459807073958,34.09967845659165,33.87459807073958,33.199356913183294
Sphyraena_novaehollandiae,33.409090909090885,35,35,35,33.409090909090885,35
Sphyraena_pinguis,33.02816901408451,33.35680751173708,34.01408450704221,33.84976525821597,34.01408450704221,33.02816901408451
Sphyraena_putnamae,32.69097222222223,31.475694444444457,34.027777777777764,33.90625,33.78472222222223,33.055555555555536
Sphyraena_qenie,31.208333333333307,32.35664335664334,33.322916666666686,33.760416666666686,34.125,33.322916666666686
Sphyraena_waitii,32.99999999999997,33.50000000000003,33.50000000000003,35,32.99999999999997,33.50000000000003
Sphyraenops_bairdianus,30.53239255933293,31.217126363053257,30.58290570878767,30.58290570878767,30.083386786401547,30.953335471456086
Sphyrna_lewini,32.058132484462625,32.300938663214126,32.34353166139592,32.724417196488005,30.72887413837122,31.524914726382907
Sphyrna_mokarran,30.675499347586097,31.174345076784068,31.181371072970016,30.89330522934859,30.50336244103183,31.45538492421962
Sphyrna_zygaena,32.52779594506211,32.52380952380952,32.99170812603645,33.47942364370702,30.85024426907178,31.897241524531456
Spinidrupa_euracantha,31.692913385826767,32.51968503937006,33.254593175853,34.63254593175853,34.26509186351706,33.43832020997377
Spinosipella_deshayesiana,30.39073806078149,32.214182344428345,31.85962373371925,33.58176555716353,33.98697539797392,32.315484804631
Spiophanes_bombyx,35,35,35,35,35,35
Spirastrella_cunctatrix,31.08552631578947,32.39035087719298,33.23464912280702,33.92543859649126,33.92543859649126,33.31140350877192
Spirastrella_decumbens,31.037735849056578,32.603305785123986,33.21698113207544,33.415094339622655,33.74528301886791,33.28301886792456
Spirobranchus_giganteus,31.210629921259805,32.290322580645146,33.27755905511814,33.484251968503905,33.897637795275585,33.27755905511814
Spirobranchus_tetraceros,32.24590163934426,31.77777777777778,33.737704918032776,33.737704918032776,33.737704918032776,32.93442622950823
