"","feature","MM-NorESM2-MM_Percentile_phos_585","MM-IPSL-CM6A-LR_Percentile_phos_585","MM-GFDL-ESM4_Percentile_phos_585","MM-CMCC-ESM2_Percentile_phos_585","MM-CanESM5_Percentile_phos_585"
"5470","Neoniphon_opercularis",32.542372881356,32.2881355932204,31.5254237288136,32.0338983050848,31.3559322033899
"5471","Neoniphon_sammara",32.5477707006369,32.2505307855626,30.7643312101911,32.2505307855626,30.8386411889597
"5472","Neopalicus_simulus",35,34.3607305936073,34.6428571428571,35,34.2893401015229
"5473","Neopetrolisthes_maculatus",32.375,32.375,30.9166666666667,31.9861111111111,30.9166666666667
"5474","Neopetrosia_carbonaria",32.2115384615384,32.4038461538462,30.7692307692308,31.9230769230769,30.7692307692308
"5475","Neopetrosia_exigua",33.2360742705571,32.4372384937238,30.826359832636,32.2175732217573,30.7531380753138
"5476","Neopomacentrus_anabatoides",33.2203389830509,31.7372881355932,31.2923728813559,31.5889830508475,30.6991525423729
"5477","Neopomacentrus_azysron",33.4842519685039,31.6929133858268,31.5551181102362,31.6929133858268,30.8661417322835
"5478","Neopomacentrus_bankieri",33.2716049382716,31.6872427983539,31.3991769547325,31.5432098765432,30.5349794238683
"5479","Neopomacentrus_cyanomos",33.2699619771863,31.8060836501901,31.5399239543726,31.8060836501901,30.6083650190114
"5480","Neopomacentrus_filamentosus",33.1739130434783,31.6521739130435,31.195652173913,31.6521739130435,30.8913043478261
"5481","Neopomacentrus_metallicus",32.1100917431192,34.6788990825688,33.0733944954128,30.1834862385321,31.788990825688
"5482","Neopomacentrus_nemurus",32.1176470588236,32.5294117647059,31.7058823529412,31.8088235294117,31.0882352941176
"5483","Neopomacentrus_taeniurus",32.8837209302325,32.0697674418605,31.4186046511628,31.906976744186,30.4418604651163
"5484","Neopomacentrus_violascens",32.2766570605187,32.2766570605187,31.3688760806917,31.7723342939481,30.5619596541787
"5485","Neopycnodonte_cochlear",33.6384976525821,32.9758562605278,32.6160337552743,33.7029161603888,31.8650793650794
"5486","Neosarmatium_smithi",33.201581027668,31.8181818181818,31.403162055336,31.6798418972332,30.7114624505929
"5487","Neoschrammeniella_fulvodesmus",34.5882352941177,35,35,34.5882352941177,35
"5488","Neoscombrops_pacificus",32.3315602836879,32.4556737588653,31.0283687943263,32.2074468085106,30.904255319149
"5489","Neosebastes_entaxis",32.8125,33.359375,32.5390625,32.5390625,31.71875
"5490","Neosebastes_johnsoni",35,35,35,35,35
"5491","Neosynchiropus_ocellatus",33.4722222222222,31.9444444444444,32.3611111111111,31.8055555555555,31.5277777777778
"5492","Neotrapezium_sublaevigatum",33.3132530120482,31.7670682730924,31.2048192771084,31.6265060240964,30.6425702811245
"5493","Neotrevathana_elongatum",31.6346153846154,32.3076923076923,30.9615384615384,31.6346153846154,30.6923076923077
"5494","Neotrygon_kuhlii",32.485632183908,32.2844827586207,31.0775862068965,31.9827586206897,30.4741379310345
"5495","Nepanthia_briareus",34.4147157190635,34.2493297587132,33.8333333333333,33.4823848238482,32.3465703971119
"5496","Nepanthia_fisheri",34.4795539033457,34.5454545454545,33.8486842105263,33.4933774834437,32.5
"5497","Nephasoma_capilleforme",30.6597774244833,31.0492845786964,31.550079491256,33.275039745628,30.6597774244833
"5498","Nephasoma_cutleri",30.3343806104129,30.8684919210054,30.4600538599641,31.229802513465,30.5071813285458
"5499","Nephasoma_pellucidum",33.0509478672985,32.5749063670412,30.1498127340824,32.247191011236,30.6086142322097
"5500","Nephtheis_fascicularis",32.3831775700935,32.1651090342679,31.2928348909658,31.7289719626168,30.7476635514019
"5501","Nephtys_incisa",34.5882352941177,35,35,35,35
"5502","Nephtys_simoni",34.8097826086956,35,34.8,35,34.6153846153846
"5503","Nephtys_squamosa",34.8128342245989,34.6713615023474,34.6067415730337,35,34.6216216216216
"5504","Neptunus_hastatoides",33.2086614173229,31.8307086614173,31.4173228346456,31.5551181102362,30.7283464566929
"5505","Nereiphylla_castanea",34.0809628008753,33.6563071297989,32.2851153039832,33.2600382409178,32.6331967213115
"5506","Nereis_anomala",32.292817679558,32.3895027624309,31.2292817679558,31.9060773480663,30.939226519337
"5507","Nereis_callaona",34.7784810126582,35,34.5205479452055,35,34.7712418300654
"5508","Nereis_denhamensis",33.18,31.78,32.06,31.78,30.8
"5509","Nereis_jacksoni",33.4620505992011,32.4532224532225,30.4885654885655,32.3076923076923,30.6340956340957
"5510","Nereis_mirabilis",33.1651376146789,32.3076923076923,30.5613305613306,32.2349272349272,30.8523908523909
"5511","Nereis_persica",33.717277486911,33.5211267605634,31.056338028169,33.0281690140845,31.5492957746479
"5512","Nereis_trifasciata",33.764705882353,33.1470588235294,32.9411764705883,32.3235294117647,31.0882352941176
"5513","Neripteron_bensoni",32.5221238938053,32.2898230088496,30.896017699115,32.1349557522124,30.896017699115
"5514","Nerita_albicilla",32.4166666666667,32.6666666666667,30.5833333333333,31.9166666666667,30.8333333333333
"5515","Nerita_chamaeleon",33.5169491525424,31.7372881355932,31.2923728813559,31.5889830508475,30.6991525423729
"5516","Nerita_chameleon",32.5330396475771,32.3017621145374,30.9140969162996,32.147577092511,30.9140969162996
"5517","Nerita_costata",33.4901960784314,31.843137254902,31.4313725490196,31.7058823529412,30.7450980392157
"5518","Nerita_insculpta",32.2267759562841,32.4180327868853,30.8879781420765,31.9398907103825,30.6010928961748
"5519","Nerita_litterata",32.2835820895522,32.2835820895522,31.3432835820896,31.7611940298507,30.7164179104478
"5520","Nerita_picea",33.841059602649,34.7682119205298,31.0596026490066,32.9139072847682,32.2185430463576
"5521","Nerita_planospira",31.6666666666666,32.5,30.2380952380952,31.9047619047619,30.5952380952381
"5522","Nerita_plicata",32.4884259259259,32.7314814814815,30.5439814814815,32.0023148148148,30.9490740740741
"5523","Nerita_polita",32.4774774774775,32.3198198198198,30.9009009009009,32.0833333333333,30.822072072072
"5524","Nerita_reticulata",32.5581395348837,31.7441860465116,30.4418604651163,31.5813953488372,31.2558139534884
"5525","Nerita_scabricosta",31.5134099616858,32.3180076628352,30.9770114942529,31.5134099616858,30.7088122605364
"5526","Nerita_squamulata",32.572706935123,32.337807606264,30.8501118568233,32.1029082774049,30.8501118568233
"5527","Nerita_undata",31.6779661016949,32.5084745762712,30.9661016949152,31.7966101694915,30.6101694915254
"5528","Neritina_turrita",32.5330396475771,32.3017621145374,30.9140969162996,32.147577092511,30.9140969162996
"5529","Neritina_violacea",33.3490566037736,31.6981132075471,31.5330188679246,31.6981132075471,31.2028301886792
"5530","Neritopsis_radula",32.4708624708625,32.3076923076923,31.002331002331,32.1445221445221,30.6759906759907
"5531","Nesiarchus_nasutus",33,32.3218029350105,30.4874213836478,32.5786163522013,30.3039832285115
"5532","Nesiocypraea_lisetae",31.5315315315315,34.4744744744744,33.8438438438438,32.8978978978979,32.4774774774775
"5533","Nessorhamphus_ingolfianus",30.0159404888417,30.0159404888417,30.4622741764081,31.8012752391074,30.0531349628055
"5534","Nettastoma_parviceps",34.5640569395018,34.203413940256,33.1795302013423,34.1487839771102,33.1521739130435
"5535","Neverita_albumen",32.1311475409836,32.3224043715847,31.0792349726776,31.8442622950819,30.8879781420765
"5536","Neverita_peselephanti",33.28125,31.71875,31.40625,31.40625,30.9375
"5537","Nicolea_chilensis",35,35,35,35,35
"5538","Nicolea_gracilibranchis",32.2,32.3,31.3,31.8,30.5
"5539","Nikoides_danae",33.3666666666667,32.8287841191067,31.439205955335,31.8734491315136,31.6129032258064
"5540","Niobafia_erosa",33.3464566929133,32.8338762214984,32.9478827361564,31.8078175895766,31.5798045602606
"5541","Niphates_erecta",32.4327628361858,32.518337408313,30.721271393643,32.0904645476773,30.4645476772616
"5542","Nobia_grandis",32.2295514511873,32.4142480211082,30.7519788918205,32.0448548812665,30.6596306068601
"5543","Nodilittorina_pyramidalis",32.1544715447154,32.6287262872628,30.7317073170731,31.7750677506775,30.8265582655827
"5544","Nodipecten_subnodosus",33.7949101796407,31.9014298752662,32.916955017301,32.7904849039341,33.3720930232558
"5545","Nomeus_gronovii",33.0754892823858,32.5891758917589,30.2644526445264,32.6752767527675,30.3936039360393
"5546","Norfolkia_brachylepis",33.5106382978723,32.0212765957447,31.7730496453901,31.8971631205674,30.904255319149
"5547","Norfolkia_squamiceps",34.6634615384616,33.9903846153846,35,33.9903846153846,33.3173076923077
"5548","Norfolkia_thomasi",34.8899371069182,34.6728971962617,34.2959770114942,34.220297029703,33.8429752066115
"5549","Notacanthus_chemnitzii",35,35,35,35,35
"5550","Notadusta_katsuae",33.551724137931,33.3103448275862,31.1379310344828,32.8275862068965,31.3793103448276
"5551","Notadusta_martini",32.2701949860724,32.3676880222841,31.3927576601671,31.8802228412256,31.0027855153204
"5552","Notarchus_indicus",32.6173708920188,32.2887323943662,30.8920187793427,32.0422535211267,30.9741784037559
"5553","Notaulax_phaeotaenia",32.9330708661417,32.5196850393701,33.6220472440945,31.8307086614173,31.5551181102362
"5554","Notocochlis_gualteriana",32.5507900677201,32.313769751693,30.8916478555305,32.0767494356659,30.8126410835214
"5555","Notolychnus_valdiviae",30.0366605565739,30.0833194467589,30.1008165305782,30.3370271621397,30.307865355774
"5556","Notomastus_hemipodus",34.1715976331361,34.1433566433567,33.0629770992366,33.7108655616943,32.6543209876543
"5557","Notomastus_latericeus",33.9393939393939,34.6256684491978,33.3155080213904,33.8146167557932,33.3778966131907
"5558","Notomyrtea_vincentia",35,33.3529411764706,34.1764705882353,34.1764705882353,35
"5559","Notopharyngoides_aruensis",32.6510067114094,32.1812080536913,31.4765100671141,31.8288590604027,30.4194630872483
"5560","Notopoides_latus",33.1287970838396,32.6003344481606,32.0150501672241,32.3662207357859,30.9030100334448
"5561","Notopygos_hispida",32.7173913043478,33.4782608695652,34.429347826087,33.2880434782609,32.9076086956522
"5562","Notosceles_chimmonis",34.002849002849,34.0070921985815,34.0470297029703,34.0182926829269,32.3138602520046
"5563","Notoscopelus_caudispinosus",31.1394637817497,30.000714183688,30.0021462297896,30,30
"5564","Nototeredo_edax",33.2246376811594,31.9565217391304,31.3224637681159,31.9565217391304,30.5615942028986
"5565","Noumea_varians",32.0833333333333,32.485632183908,31.7816091954023,31.9827586206897,31.0775862068965
"5566","Novaculichthys_taeniourus",32.5492341356674,32.3194748358862,30.8643326039387,32.1663019693654,30.9409190371991
"5567","Novaculoides_macrolepidotus",32.3429319371728,32.434554973822,30.7853403141361,31.9764397905759,30.6937172774869
"5568","Novaculops_halsteadi",32.4468085106383,32.2340425531915,31.7021276595745,31.7021276595745,30.8510638297872
"5569","Nucia_speciosa",33.3048433048433,32.4781659388647,31.6375545851528,32.2489082969432,31.17903930131
"5570","Nucula_proxima",34.7635135135135,35,35,35,35
"5571","Nupalirus_chani",33.6363636363637,32.7272727272727,34.5454545454545,34.5454545454545,33.6363636363637
"5572","Nupalirus_vericeli",34.8523206751055,34.4936708860759,34.0522243713733,34.1283524904214,33.2003546099291
"5573","Nyctiphanes_simplex",34.7976878612716,35,34.5597484276729,35,34.3712574850299
"5574","Nymphopsis_muscosa",33.3399209486166,31.8181818181818,30.9881422924901,31.9565217391304,30.7114624505929
"5575","Obelia_bidentata",34.7682119205298,35,35,35,34.7602739726027
"5576","Oceanapia_sagittaria",32.8859060402685,32.1812080536913,31.4765100671141,31.9463087248322,30.5369127516778
"5577","Oceanapia_tenuis",33.6,35,35,33.6,35
"5578","Ocosia_apia",35,33.7588652482269,34.7517730496454,34.5035460992908,34.7517730496454
"5579","Octolasmis_lowei",32.1415607985481,32.3956442831216,30.6170598911071,32.0780399274047,30.6170598911071
"5580","Octolasmis_nierstraszi",32.2382397572079,32.5037936267071,30.5386949924127,32.2382397572079,30.432473444613
"5581","Octolasmis_orthogonia",32.8537735849056,32.1933962264151,31.0377358490566,32.0283018867925,30.2948113207547
"5582","Octolasmis_weberi",32.1702127659574,32.468085106383,30.7553191489362,32.1702127659574,30.5319148936171
"5583","Octophialucium_indicum",33.1699346405229,32.140522875817,31.1111111111111,32.0261437908497,30.5392156862745
"5584","Octopoteuthis_megaptera",31.4348837209302,30.987818210214,31.251345532831,30.707286233602,31.0812696198117
"5585","Octopoteuthis_sicula",30.2928772258669,30.0763823805061,30.0895032802249,30.4995313964386,30.3552014995314
"5586","Octopus_bocki",34.7727272727273,34.7378277153558,33.9520958083832,33.8954635108481,32.967332123412
"5587","Octopus_cyanea",33.015681544029,32.4569789674953,30.2485659655831,32.189292543021,30.9177820267686
"5588","Octopus_wolfi",34.8060941828255,34.8313253012048,34.4473684210527,34.2929292929293,33.6
"5589","Ocypode_ceratophthalmus",32.5114678899083,32.2706422018349,30.9059633027523,32.1903669724771,30.7454128440367
"5590","Ocypode_cordimanus",32.463768115942,32.6328502415459,30.6038647342995,31.8719806763285,30.7729468599034
"5591","Ocypode_pallidula",34.1071428571429,33.753709198813,34.3768545994065,33.3382789317507,32.299703264095
"5592","Ocythoe_tuberculata",34.6846846846846,35,35,35,35
"5593","Odontanthias_borbonius",30.4754966887417,30.6562913907285,30.8880794701986,30.3735099337748,30.3827814569537
"5594","Odontanthias_rhodopeplus",32.9182156133829,31.7472118959108,30.5762081784386,31.8773234200744,30.4460966542751
"5595","Odontaspis_ferox",34.859437751004,32.1859296482412,34.1699604743083,35,34.5050505050505
"5596","Odontodactylus_brevirostris",34.1604197901049,33.8610763454318,33.9435695538058,33.7206266318538,32.5031289111389
"5597","Odontodactylus_cultrifer",33.2746478873239,32.0422535211267,31.3028169014084,31.9190140845071,30.8098591549296
"5598","Odontodactylus_hansenii",33.9721792890263,33.9272030651341,33.8739946380697,33.4640957446809,32.2356687898089
"5599","Odontodactylus_hawaiiensis",32.3272727272727,32.5181818181819,30.3545454545455,32.3272727272727,30.6727272727273
"5600","Odontodactylus_latirostris",32.4940334128878,32.5775656324582,33.4964200477327,32.1599045346062,31.3245823389022
"5601","Odontodactylus_scyllarus",32.4774774774775,32.3986486486487,30.7432432432432,32.0833333333333,30.5855855855856
"5602","Odontomacrurus_murrayi",31.3960040983606,31.9833413809754,31.1449795081967,31.5450643776824,30.373975409836
"5603","Odontonia_katoi",32.2205882352941,32.3235294117647,31.3970588235294,31.7058823529412,30.3676470588235
"5604","Odonus_niger",32.5275938189845,32.373068432671,30.8278145695364,32.1412803532009,30.9050772626931
"5605","Oenone_fulgida",32.3484848484848,32.4147727272727,30.2272727272727,32.2159090909091,30.7575757575757
"5606","Ogilbyina_queenslandiae",35,34.0437158469946,33.8524590163934,33.087431693989,32.7049180327869
"5607","Ogilbyina_salvati",31.6129032258064,30.4838709677419,35,35,30.4838709677419
"5608","Oikopleura_albicans",34.8205128205128,34.5161290322581,34.6236559139785,35,34.6354166666667
"5609","Oikopleura_cophocerca",32.1222222222222,32.5888888888889,30.3333333333333,32.2,30.2555555555555
"5610","Oikopleura_dioica",34,32.8787878787879,31,31.9162995594714,31.0407239819004
"5611","Oikopleura_longicauda",32.9189189189189,32.5832305795314,30.1664611590629,32.4106041923551,30.2527743526511
"5612","Oikopleura_parva",33.7093275488069,33.8436123348018,34.2290748898678,33.0726872246696,31.6850220264317
"5613","Oikopleura_rufescens",33.1731909845789,32.5278810408922,30.185873605948,32.3327137546468,30.771375464684
"5614","Oithona_nana",32.1113243761996,32.5143953934741,30.4318618042226,32.0441458733206,30.4990403071017
"5615","Oithona_plumifera",35,35,35,35,35
"5616","Oithona_simplex",32.0509977827051,32.5942350332594,30.2660753880266,32.1286031042129,30.3436807095344
"5617","Okamejei_kenojei",35,35,35,35,35
"5618","Olenorfia_cariei",31.8010752688172,34.4354838709678,33.6827956989247,31.989247311828,31.989247311828
"5619","Oligolepis_acutipennis",33.2116788321168,31.9343065693431,31.4233576642336,31.9343065693431,30.7846715328467
"5620","Oligometra_serripinna",33.0622837370242,32.0934256055363,31.3667820069204,31.8512110726643,30.7612456747405
"5621","Oligotrema_psammatodes",30.992206235012,31.0131894484413,30.9292565947243,31.4748201438849,30.3207434052757
"5622","Oligotrema_psammites",30.2398942198716,31.1125802795618,30.6497922176048,31.5092557612391,30.3060068001511
"5623","Oliva_annulata",32.5384615384615,32.3076923076923,30.8461538461539,32.1538461538461,30.7692307692308
"5624","Oliva_caerulea",32.2562141491396,32.4569789674953,30.3154875717017,32.2562141491396,30.7839388145316
"5625","Oliva_carneola",32.2343324250681,32.3297002724795,31.0899182561308,31.9482288828338,30.708446866485
"5626","Oliva_hirasei",32.6946107784431,32.2754491017964,32.4850299401198,31.8562874251497,31.437125748503
"5627","Oliva_irisans",32.4567474048443,32.3356401384083,31.4878892733564,31.4878892733564,30.5190311418685
"5628","Oliva_miniacea",32.4944071588367,32.337807606264,30.8501118568233,32.1029082774049,30.8501118568233
"5629","Oliva_mustelina",33.32,31.78,31.36,31.64,30.66
"5630","Oliva_oliva",33.2633587786259,31.793893129771,31.5267175572519,31.793893129771,30.7251908396947
"5631","Oliva_reticulata",32.3648648648648,32.5,30.5405405405405,32.2972972972973,30.8108108108108
"5632","Oliva_sericea",32.2844827586207,32.2844827586207,31.3793103448276,31.7816091954023,30.5747126436781
"5633","Oliva_tessellata",32.4173027989822,32.5063613231552,30.8142493638677,32.0610687022901,30.6361323155216
"5634","Oliva_tigridella",32.8125,32.0833333333333,31.3541666666667,31.71875,30.625
"5635","Oliva_tricolor",32.561797752809,32.3258426966292,30.8314606741573,32.0898876404494,30.8314606741573
"5636","Oliva_vidua",33.1944444444444,31.8055555555555,31.3888888888889,31.6666666666666,30.6944444444444
"5637","Ommastrephes_bartramii",33.0433070866142,32.5639713408393,30.4503582395087,32.3848515864892,30.2354145342887
"5638","Omobranchus_elongatus",32.9521276595745,31.8351063829787,31.2765957446809,31.6489361702128,31.0904255319149
"5639","Omobranchus_germaini",31.7315175097276,32.4124513618677,31.1867704280156,31.8677042801557,30.3696498054475
"5640","Omobranchus_obliquus",33.9662447257384,33.5322580645161,34.6612903225807,32.5161290322581,32.1774193548387
"5641","Omobranchus_punctatus",33.2633587786259,31.793893129771,31.5267175572519,31.793893129771,30.7251908396947
"5642","Omobranchus_zebra",33.22265625,31.71875,31.4453125,31.71875,30.76171875
"5643","Omosudis_lowii",30.0010843164469,30.0226008344923,30.0073403474431,30.0254270439432,30.0056504542096
"5644","Oncaea_conifera",35,35,35,35,35
"5645","Oncaea_media",35,35,35,35,35
"5646","Oncaea_mediterranea",35,35,35,35,35
"5647","Oncaea_venusta",32.103448275862,32.5862068965517,30.2528735632184,32.183908045977,30.3333333333333
"5648","Oncinopus_araneus",31.972010178117,32.2391857506361,31.6157760814249,31.882951653944,30.6361323155216
"5649","Oncopagurus_indicus",32.3691967575535,32.4661893396977,31.1575178997613,32.6610978520287,30.0159108989658
"5650","Oncopagurus_minutus",33.2480091012514,33.3554647599592,33.2114039806347,34.1179624664879,32.7166334661354
"5651","Onigocia_bimaculata",33.93760539629,33.2246376811594,34.2391304347826,32.8019323671498,31.8719806763285
"5652","Onigocia_macrolepis",32.0025188916877,32.4433249370277,30.4156171284635,31.9143576826196,30.9445843828715
"5653","Onigocia_oligolepis",31.7763157894737,32.0065789473684,30.3947368421053,31.6611842105263,30.7401315789473
"5654","Onigocia_pedimacula",33.2303370786517,32.4891304347826,31.5,32.1086956521739,31.3478260869565
"5655","Onigocia_spinosa",33.1758957654723,32.0358306188925,31.2377850162867,31.9218241042345,30.5537459283388
"5656","Onithochiton_lyellii",33.2891061452514,32.3369565217391,30.9673913043478,32.1847826086956,31.0434782608695
"5657","Onuxodon_fowleri",32.5467289719626,32.2196261682243,30.9929906542056,32.0560747663551,30.9929906542056
"5658","Onuxodon_parvibrachium",32.360097323601,32.360097323601,30.9124087591241,32.1046228710462,30.4866180048662
"5659","Onychoteuthis_aequimanus",34.0277777777778,35,35,35,35
"5660","Onychoteuthis_banksii",33.0700934579439,32.5559947299077,30.2503293807641,32.5559947299077,30.66534914361
"5661","Onykia_carriboea",33.1178489702517,32.5091240875913,30.2098540145985,32.3175182481752,30.7846715328467
"5662","Opalia_bicarinata",32.0526315789473,34.4473684210527,33.3421052631579,32.4210526315789,32.1282051282051
"5663","Opheodesoma_australiensis",35,33.9705882352941,33.2758620689655,32.735294117647,33.3253588516746
"5664","Opheodesoma_glabra",32.59375,33.03125,33.46875,32.375,32.59375
"5665","Opheodesoma_grisea",32.5111111111111,32.3555555555555,30.8777777777778,32.1222222222222,30.8777777777778
"5666","Ophiacantha_longidens",32.2686025408349,32.7132486388385,31.950998185118,32.0780399274047,30.934664246824
"5667","Ophiacantha_pentagona",32.3450508788159,33.2233502538071,32.761421319797,32.5482233502538,30.4162436548223
"5668","Ophiacantha_phragma",35,35,35,35,35
"5669","Ophiacantha_rosea",35,35,35,35,35
"5670","Ophiactis_affinis",33.0887372013652,32.1331058020478,31.4163822525597,31.8941979522184,30.8191126279863
"5671","Ophiactis_modesta",32.3180076628352,32.5191570881226,30.1724137931035,32.2509578544061,30.7758620689655
"5672","Ophiactis_picteti",33.0859375,31.85546875,31.4453125,31.71875,30.76171875
"5673","Ophiactis_profundi",32.1459227467811,32.5965665236051,32.6716738197425,31.9957081545065,31.1695278969957
"5674","Ophiactis_savignyi",33.0575916230367,32.3244929797192,30.0312012480499,32.3790951638066,30.6318252730109
"5675","Ophiactis_simplex",34.2222222222222,35,33.90625,35,32.3076923076923
"5676","Ophiarachna_incrassata",32.0481927710843,32.3644578313253,31.8373493975904,31.8373493975904,31.4156626506024
"5677","Ophiarachnella_gorgonia",32.5221238938053,32.2898230088496,30.896017699115,32.1349557522124,30.7411504424779
"5678","Ophiarachnella_infernalis",31.8872017353579,32.5704989154013,30.3687635574837,32.1149674620391,30.29284164859
"5679","Ophiarachnella_macracantha",34.0932642487046,34.5714285714286,33.9119170984456,33.6875,33.2233502538071
"5680","Ophiarachnella_septemspinosa",32.1511627906976,32.1511627906976,31.7441860465116,31.8459302325581,30.9302325581395
"5681","Ophiarthrum_pictum",32.0923076923077,32.3076923076923,32.0923076923077,31.7692307692308,31.4461538461538
"5682","Ophichthus_altipennis",32.621359223301,32.168284789644,31.2621359223301,31.9417475728156,30.5825242718446
"5683","Ophichthus_bonaparti",32.6457399103139,32.2533632286995,30.9192825112107,32.1748878923767,30.9977578475336
"5684","Ophichthus_cephalozona",32.3150684931507,32.4109589041096,30.8767123287671,31.9315068493151,30.6849315068493
"5685","Ophichthus_polyophthalmus",32.6048565121413,32.2958057395144,30.9050772626931,32.1412803532009,30.8278145695364
"5686","Ophichthus_urolophus",33.5672514619883,31.8274853801169,31.1111111111111,31.9298245614035,30.0877192982456
"5687","Ophidiaster_armatus",34.2738589211618,34.1139240506329,35,33.6708860759494,33.4493670886076
"5688","Ophidiaster_cribrarius",34.0140845070422,34.137323943662,34.7535211267606,33.6443661971831,32.5352112676056
"5689","Ophidiaster_duncani",32.1919770773639,32.2922636103152,31.5902578796561,31.9914040114613,30.7879656160458
"5690","Ophidiaster_granifer",32.025,32.4625,30.8875,32.025,30.625
"5691","Ophidiaster_hemprichi",32.8284671532847,31.9343065693431,31.4233576642336,31.9343065693431,30.7846715328467
"5692","Ophidion_muraenolepis",32.2081712062257,32.4805447470817,30.7782101167315,32.0719844357977,30.7782101167315
"5693","Ophiocamax_vitrea",32.231985940246,32.5395430579964,31.1862917398945,32.2934973637961,30.6326889279438
"5694","Ophiocara_porocephala",33.32,32.06,31.36,31.64,30.8
"5695","Ophiochaeta_hirsuta",32.2835820895522,32.2835820895522,31.3432835820896,31.7611940298507,30.6119402985075
"5696","Ophiochasma_stellatum",33.2374100719424,31.9784172661871,31.4748201438849,31.8525179856115,30.7194244604316
"5697","Ophiochiton_fastgatus",33.1297709923664,31.6157760814249,31.972010178117,31.2595419847328,30.0127226463105
"5698","Ophioclastus_hataii",33.8262195121951,33.6451612903226,34.7741935483871,33.9838709677419,32.1774193548387
"5699","Ophiocoma_brevipes",33.2877697841727,32.472647702407,31.7067833698031,32.2428884026258,31.4004376367615
"5700","Ophiocoma_dentata",32.6117647058823,32.2823529411764,31.1294117647059,32.1176470588236,31.1294117647059
"5701","Ophiocoma_erinaceus",33.125,32.3868778280543,31.2782805429864,32.1493212669684,31.1990950226244
"5702","Ophiocoma_pica",33.1797919762259,32.392776523702,31.2866817155757,32.155756207675,31.2866817155757
"5703","Ophiocoma_pusilla",33.6687797147385,32.5235849056604,33.1014150943396,32.1933962264151,31.5330188679246
"5704","Ophiocoma_schoenleinii",33.0555555555555,32.5694444444445,33.25,32.0833333333333,31.3055555555555
"5705","Ophiocoma_scolopendrina",32.6244343891403,32.3076923076923,30.9615384615384,32.1493212669684,30.8823529411764
"5706","Ophiocomella_sexradia",32.6404494382023,32.247191011236,31.0674157303371,32.1685393258427,30.9887640449438
"5707","Ophioconis_cincta",33.3132530120482,33.4538152610441,34.0160642570281,32.1887550200803,32.8915662650602
"5708","Ophioconis_cupida",33.125,33.9686924493554,33.9705882352941,33.5174953959484,31.484375
"5709","Ophiodaphne_formata",34.6623794212219,34.5333333333333,33.783422459893,33.4864864864865,32.0338983050848
"5710","Ophiodromus_angustifrons",33.2310469314079,31.9675090252708,31.3357400722022,31.841155234657,30.5776173285199
"5711","Ophiogymna_pellicula",34.5409836065574,34.1753926701571,33.7801608579088,33.425925925926,32.1951219512195
"5712","Ophiolepis_cincta",32.2295514511873,32.3218997361478,30.844327176781,31.9525065963061,30.4749340369393
"5713","Ophiolepis_irregularis",32,32.6666666666667,31.25,32.0833333333333,31.0833333333333
"5714","Ophiolepis_superba",32.55,32.2,31.5,31.85,30.5666666666667
"5715","Ophiomastix_annulosa",32.3076923076923,32.2,31.3384615384616,31.6615384615384,31.0153846153846
"5716","Ophiomastix_asperula",31.9938650306748,32.3159509202454,31.9938650306748,31.7791411042945,31.3496932515337
"5717","Ophiomastix_caryophyllata",32.253164556962,32.4303797468354,30.9240506329114,31.8987341772152,30.3037974683544
"5718","Ophiomastix_flaccida",31.6438356164384,31.8036529680365,31.6438356164384,31.4840182648402,31.6438356164384
"5719","Ophiomastix_janualis",32.3369565217391,32.2101449275362,32.7173913043478,31.7028985507247,31.7028985507247
"5720","Ophiomastix_mixta",34.5138888888889,34.2286501377411,33.9031339031339,33.5376044568245,32.4028268551237
"5721","Ophiomastix_variabilis",32.3214285714286,32.4107142857143,30.9821428571429,31.9642857142857,30.4464285714286
"5722","Ophiomaza_cacaotica",33.1046931407942,31.9675090252708,31.4620938628159,31.841155234657,30.8303249097473
"5723","Ophiomitra_leucorhabdota",30.6083650190114,33.2699619771863,33.5361216730038,32.6045627376426,30.4752851711027
"5724","Ophiomoeris_nodosa",33.6,34.0463215258855,34.4277929155313,33.6648501362398,32.0435967302452
"5725","Ophiomusium_luetkeni",32.4474660074166,32.7700831024931,32.8670360110803,32.3822714681441,30.6371191135734
"5726","Ophiomusium_lymani",34.9059139784946,34.9048913043478,34.9002849002849,35,35
"5727","Ophiomusium_scalare",35,35,35,35,35
"5728","Ophiomusium_simplex",33.2899022801303,33.2369402985075,34.4776119402985,32.4533582089552,31.2126865671642
"5729","Ophiomyxa_australis",32.065868263473,32.4850299401198,30.9131736526946,32.1706586826347,30.2844311377245
"5730","Ophionereis_dubia",33.1305637982196,32.3986486486487,31.295045045045,32.1621621621622,31.0585585585586
"5731","Ophionereis_fusca",33.1,32.9,33.8,32.1,31.3
"5732","Ophionereis_porrecta",33.1988873435327,32.5053995680345,31.22030237581,32.2030237580993,31.0691144708423
"5733","Ophiopallas_paradoxa",32.1640316205534,32.6482213438735,31.6798418972332,32.0256916996047,31.0573122529644
"5734","Ophiopeza_spinosa",32.3551637279597,32.4433249370277,30.9445843828715,32.0025188916877,30.5919395465995
"5735","Ophioplinthaca_pulchra",32.7506426735219,32.9305912596401,34.9100257069409,32.4807197943445,31.6709511568123
"5736","Ophioplocus_imbricatus",32.2368421052632,32.2368421052632,31.3157894736842,31.7251461988304,30.7017543859649
